ID,Command,Log File,Result,All Detected Rules
55,"crontab -l > /tmp/.disc""overy_cr""on && cat /tmp/.disc""overy_cr""on",Crontab_Enumeration_attack55.log,Bypass All,None
56,"crontab -l > /tmp/.disc""o""very""_""cron && cat /tmp/.disc""o""very""_""cron",Crontab_Enumeration_attack56.log,Bypass All,None
57,"crontab -l > /tmp/.dis""co""very_cr""on && cat /tmp/.dis""co""very_cr""on",Crontab_Enumeration_attack57.log,Bypass All,None
58,"crontab -l > /tmp/.discov""e""ry_cr""on && cat /tmp/.discov""e""ry_cr""on",Crontab_Enumeration_attack58.log,Bypass All,None
59,"crontab -l > /tmp/.d""i""sc""ov""ery_cron && cat /tmp/.d""i""sc""ov""ery_cron",Crontab_Enumeration_attack59.log,Bypass All,None
60,"crontab -l > /tmp/.discov""ery_cron"" && cat /tmp/.discov""ery_cron""",Crontab_Enumeration_attack60.log,Bypass All,None
123,crontab -l >/tmp/.discovery_cron&&cat /tmp/.discovery_cron,Crontab_Enumeration_attack123.log,Bypass All,None
127,crontab -l > /tmp/.discovery_cron&&cat/tmp/.discovery_cron,Crontab_Enumeration_attack127.log,Bypass All,None
130,crontab -l >/tmp/.discovery_cron&&cat /tmp/.discovery_cron,Crontab_Enumeration_attack130.log,Bypass All,None
138,crontab -l >/tmp/.discovery_cron &&cat/tmp/.discovery_cron,Crontab_Enumeration_attack138.log,Bypass All,None
149,crontab -l >/tmp/.discovery_cron&& cat/tmp/.discovery_cron,Crontab_Enumeration_attack149.log,Bypass All,None
181,cat /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack181.log,Bypass All,None
182,crontab > /tmp/.discovery_cron -l && cat /tmp/.discovery_cron,Crontab_Enumeration_attack182.log,Bypass All,None
184,cat /tmp/.discovery_cron && /usr/bin/crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack184.log,Bypass All,None
185,/usr/bin/crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack185.log,Bypass All,None
187,crontab -l | tee /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack187.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
188,cat /tmp/.discovery_cron < /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack188.log,Bypass All,None
190,crontab -l 1> /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack190.log,Bypass All,None
191,crontab -l 2>/dev/null > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack191.log,Bypass All,None
192,cat /tmp/.discovery_cron && crontab -l 2>/dev/null > /tmp/.discovery_cron,Crontab_Enumeration_attack192.log,Bypass All,None
193,crontab -l > /tmp/.discovery_cron ; cat /tmp/.discovery_cron,Crontab_Enumeration_attack193.log,Bypass All,None
194,crontab -l > /tmp/.discovery_cron || cat /tmp/.discovery_cron,Crontab_Enumeration_attack194.log,Bypass All,None
195,cat /tmp/.discovery_cron ; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack195.log,Bypass All,None
196,cat /tmp/.discovery_cron || crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack196.log,Bypass All,None
197,cat /tmp/.discovery_cron && crontab -l >/tmp/.discovery_cron,Crontab_Enumeration_attack197.log,Bypass All,None
198,crontab -l | cat > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack198.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
200,cat /tmp/.discovery_cron; crontab -l | tee /tmp/.discovery_cron,Crontab_Enumeration_attack200.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
201,crontab -l|tee /tmp/.discovery_cron; cat /tmp/.discovery_cron,Crontab_Enumeration_attack201.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
203,cat /tmp/.discovery_cron && (crontab -l > /tmp/.discovery_cron),Crontab_Enumeration_attack203.log,Bypass All,None
204,crontab -l > /tmp/.discovery_cron && (cat /tmp/.discovery_cron),Crontab_Enumeration_attack204.log,Bypass All,None
205,(cat /tmp/.discovery_cron) && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack205.log,Bypass All,None
206,(crontab -l > /tmp/.discovery_cron) && cat /tmp/.discovery_cron,Crontab_Enumeration_attack206.log,Bypass All,None
207,cat /tmp/.discovery_cron & crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack207.log,Bypass All,None
208,crontab -l > /tmp/.discovery_cron & cat /tmp/.discovery_cron,Crontab_Enumeration_attack208.log,Bypass All,None
209,{ cat /tmp/.discovery_cron; } && { crontab -l > /tmp/.discovery_cron; },Crontab_Enumeration_attack209.log,Bypass All,None
210,{ crontab -l > /tmp/.discovery_cron; } && { cat /tmp/.discovery_cron; },Crontab_Enumeration_attack210.log,Bypass All,None
211,cat /tmp/.discovery_cron; sleep 1; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack211.log,Bypass All,None
212,sleep 1; crontab -l > /tmp/.discovery_cron; cat /tmp/.discovery_cron,Crontab_Enumeration_attack212.log,Bypass All,None
213,crontab -l > /tmp/.discovery_cron & sleep 1; cat /tmp/.discovery_cron,Crontab_Enumeration_attack213.log,Bypass All,None
214,cat /tmp/.discovery_cron & sleep 1; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack214.log,Bypass All,None
215,cat /tmp/.discovery_cron; echo listing; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack215.log,Bypass All,None
216,crontab -l > /tmp/.discovery_cron; echo done; cat /tmp/.discovery_cron,Crontab_Enumeration_attack216.log,Bypass All,None
217,echo start; crontab -l > /tmp/.discovery_cron; cat /tmp/.discovery_cron,Crontab_Enumeration_attack217.log,Bypass All,None
218,echo list; cat /tmp/.discovery_cron; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack218.log,Bypass All,None
219,crontab -l && echo out > /tmp/.discovery_cron; cat /tmp/.discovery_cron,Crontab_Enumeration_attack219.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
220,cat /tmp/.discovery_cron && echo cron; crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack220.log,Bypass All,None
221,"crontab -l > /tmp/.discovery_cron; echo ""log:""; cat /tmp/.discovery_cron",Crontab_Enumeration_attack221.log,Bypass All,None
222,"echo ""start"" && cat /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron",Crontab_Enumeration_attack222.log,Bypass All,None
223,crontab -l | cat - > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack223.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
224,cat /tmp/.discovery_cron && crontab -l | tee /tmp/.discovery_cron,Crontab_Enumeration_attack224.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
225,crontab -l | tee /tmp/.discovery_cron | cat && cat /tmp/.discovery_cron,Crontab_Enumeration_attack225.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
226,cat < /tmp/.discovery_cron | head && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack226.log,Bypass All,None
227,crontab -l | tee >(cat > /tmp/.discovery_cron) && cat /tmp/.discovery_cron,Crontab_Enumeration_attack227.log,Bypass All,None
228,"cat /tmp/.discovery_cron | grep -v ""^#"" && crontab -l > /tmp/.discovery_cron",Crontab_Enumeration_attack228.log,Bypass All,None
229,crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron | less,Crontab_Enumeration_attack229.log,Bypass All,None
230,less /tmp/.discovery_cron & crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack230.log,Bypass All,None
231,cat /tmp/.discovery_cron | wc -l && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack231.log,Bypass All,None
232,wc -l /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack232.log,Bypass All,None
233,"crontab -l | grep -v ""^#"" > /tmp/.discovery_cron && cat /tmp/.discovery_cron",Crontab_Enumeration_attack233.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
234,cat /tmp/.discovery_cron | grep cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack234.log,Bypass All,None
235,grep cron /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack235.log,Bypass All,None
236,crontab -l | grep . > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack236.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
237,cat /tmp/.discovery_cron | tail && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack237.log,Bypass All,None
238,tail /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack238.log,Bypass All,None
239,crontab -l | awk '{print $0}' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack239.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
240,awk '{print}' /tmp/.discovery_cron && crontab -l > /tmp/.discovery_cron,Crontab_Enumeration_attack240.log,Bypass All,None
241,crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack241.log,Bypass All,None
242,"crontab -l > /tmp/.discovery_cron && cat /tmp/$(printf ""%s"" "".discovery_cron"")",Crontab_Enumeration_attack242.log,Bypass All,None
243,crontab -l > /tmp/$(echo .discovery_cron) && cat /tmp/.discovery_cron,Crontab_Enumeration_attack243.log,Bypass All,None
244,"crontab -l > /tmp/$(printf "".%s"" ""discovery_cron"") && cat /tmp/.discovery_cron",Crontab_Enumeration_attack244.log,Bypass All,None
245,crontab -l > $(echo /tmp/.discovery_cron) && cat /tmp/.discovery_cron,Crontab_Enumeration_attack245.log,Bypass All,None
246,"crontab -l > /tmp/$(echo -n "".discovery_cron"") && cat /tmp/.discovery_cron",Crontab_Enumeration_attack246.log,Bypass All,None
247,$(echo crontab) -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack247.log,Bypass All,None
248,$(which crontab) -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack248.log,Bypass All,None
249,/usr/bin/crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack249.log,Bypass All,None
250,$(command -v crontab) -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack250.log,Bypass All,None
253,crontab -l > /tmp/.discovery_cron && cat $(echo /tmp/.discovery_cron),Crontab_Enumeration_attack253.log,Bypass All,None
254,"crontab -l > /tmp/.discovery_cron && cat /tmp/$(echo "".discovery_cron"")",Crontab_Enumeration_attack254.log,Bypass All,None
255,crontab -l > /tmp/.discovery_cron && cat /tmp/$('.discovery_cron'),Crontab_Enumeration_attack255.log,Bypass All,None
256,crontab -l > /tmp/.discovery_cron && $(echo cat) /tmp/.discovery_cron,Crontab_Enumeration_attack256.log,Bypass All,None
257,$(echo crontab) -l > /tmp/.discovery_cron && $(echo cat) /tmp/.discovery_cron,Crontab_Enumeration_attack257.log,Bypass All,None
258,$(echo -n crontab) -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack258.log,Bypass All,None
262,crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron | cat,Crontab_Enumeration_attack262.log,Bypass All,None
263,crontab -l | tee /tmp/.discovery_cron | cat,Crontab_Enumeration_attack263.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
264,crontab -l | tee /tmp/.discovery_cron > /dev/null && cat /tmp/.discovery_cron,Crontab_Enumeration_attack264.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
265,crontab -l | awk '{print}' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack265.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
266,crontab -l | sed '' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack266.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
267,crontab -l | cat > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack267.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
268,crontab -l > /tmp/.discovery_cron; cat /tmp/.discovery_cron,Crontab_Enumeration_attack268.log,Bypass All,None
269,crontab -l | base64 -d > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack269.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
270,crontab -l | xargs -I {} echo {} > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack270.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
271,"crontab -l > $(cat <<< ""/tmp/.discovery_cron"") && cat /tmp/.discovery_cron",Crontab_Enumeration_attack271.log,Bypass All,None
272,"crontab -l > /tmp/.discovery_cron && cat ""/tmp/.discovery_cron""",Crontab_Enumeration_attack272.log,Bypass All,None
273,"crontab -l > $(echo -e ""/tmp/.discovery_cron"") && cat /tmp/.discovery_cron",Crontab_Enumeration_attack273.log,Bypass All,None
275,crontab -l | tee >(cat > /tmp/.discovery_cron) > /dev/null,Crontab_Enumeration_attack275.log,Bypass All,None
276,$(tr -d '\n' <<< 'crontab') -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack276.log,Bypass All,None
281,bash -c 'crontab -l' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack281.log,Bypass All,None
282,"python3 -c 'import os; os.system(""crontab -l > /tmp/.discovery_cron"")' && cat /tmp/.discovery_cron",Crontab_Enumeration_attack282.log,Bypass All,None
283,crontab -l | dd of=/tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack283.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
284,crontab -l | head -n 1000 > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack284.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
285,crontab -l | grep '' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack285.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
286,crontab -l | tr -d '\r' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack286.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
287,crontab -l | tail -n +1 > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack287.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
288,timeout 1s crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack288.log,Bypass All,None
289,stdbuf -oL crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack289.log,Bypass All,None
290,nohup crontab -l > /tmp/.discovery_cron 2>/dev/null && cat /tmp/.discovery_cron,Crontab_Enumeration_attack290.log,Bypass All,None
291,env PATH=$PATH crontab -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack291.log,Bypass All,None
292,crontab -l | tee /dev/stdout > /tmp/.discovery_cron,Crontab_Enumeration_attack292.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
293,"perl -e 'system(""crontab -l > /tmp/.discovery_cron"")' && cat /tmp/.discovery_cron",Crontab_Enumeration_attack293.log,Bypass All,None
294,"php -r 'system(""crontab -l > /tmp/.discovery_cron"");' && cat /tmp/.discovery_cron",Crontab_Enumeration_attack294.log,Bypass All,None
295,crontab -l | gzip > /tmp/discovery.gz && gunzip -c /tmp/discovery.gz,Crontab_Enumeration_attack295.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
296,crontab -l | tee /tmp/.discovery_cron | tail -n +0,Crontab_Enumeration_attack296.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
297,crontab -l | sed -e 's/^/ /' | sed -e 's/^ //' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack297.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
298,"$(head -1 <<< ""crontab"") -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron",Crontab_Enumeration_attack298.log,Bypass All,None
299,"crontab -l > /tmp/.discovery_cron && cat /tmp/$(cat <<< "".discovery_cron"")",Crontab_Enumeration_attack299.log,Bypass All,None
300,crontab -l | awk '{print $0}' > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack300.log,Trigger: Crontab Enumeration (Enhanced),Crontab Enumeration (Enhanced)
301,cp /usr/bin/crontab /tmp/t && /tmp/t -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack301.log,Bypass All,None
302,cp $(which crontab) /tmp/tcron && /tmp/tcron -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack302.log,Bypass All,None
303,cp /bin/crontab ./c && ./c -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack303.log,Bypass All,None
304,cp $(which crontab) /dev/shm/a && /dev/shm/a -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack304.log,Bypass All,None
305,cp $(which crontab) ~/.local/bin/x && ~/.local/bin/x -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack305.log,Bypass All,None
306,install -m 755 $(which crontab) /tmp/cron && /tmp/cron -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack306.log,Bypass All,None
307,cp $(which crontab) /tmp/.c1 && /tmp/.c1 -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack307.log,Bypass All,None
308,cp $(command -v crontab) /tmp/cb && /tmp/cb -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack308.log,Bypass All,None
309,cp /usr/bin/crontab /tmp/runner && /tmp/runner -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack309.log,Bypass All,None
310,cp /bin/crontab /tmp/cron_runner && /tmp/cron_runner -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack310.log,Bypass All,None
311,cp $(which crontab) /dev/shm/cr && /dev/shm/cr -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack311.log,Bypass All,None
312,cp $(which crontab) /var/tmp/cron_exec && /var/tmp/cron_exec -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack312.log,Bypass All,None
313,cp $(which crontab) /tmp/.hidden && /tmp/.hidden -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack313.log,Bypass All,None
314,cp $(which crontab) /tmp/.x && /tmp/.x -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack314.log,Bypass All,None
315,cp /usr/bin/crontab /tmp/lister && /tmp/lister -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack315.log,Bypass All,None
316,cp $(command -v crontab) /tmp/tmpcron && /tmp/tmpcron -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack316.log,Bypass All,None
317,cp $(command -v crontab) ./cronjob && ./cronjob -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack317.log,Bypass All,None
318,cp /bin/crontab /tmp/jobview && /tmp/jobview -l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack318.log,Bypass All,None
