ID,Command,Log File,Result,All Detected Rules
31,crontab --fake-flag -r,Remove_Scheduled_Cron_Task_checklog_attack31.log,Log Error (Result Not Found),
32,crontab -r --no-preserve-root,Remove_Scheduled_Cron_Task_checklog_attack32.log,Log Error (Result Not Found),
33,crontab -r --trace,Remove_Scheduled_Cron_Task_checklog_attack33.log,Log Error (Result Not Found),
34,crontab -r --simulate,Remove_Scheduled_Cron_Task_checklog_attack34.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
35,crontab -r --null,Remove_Scheduled_Cron_Task_checklog_attack35.log,Log Error (Result Not Found),
36,crontab -r --hidden,Remove_Scheduled_Cron_Task_checklog_attack36.log,Log Error (Result Not Found),
37,crontab -r --skip-checks,Remove_Scheduled_Cron_Task_checklog_attack37.log,Log Error (Result Not Found),
38,crontab -r --now,Remove_Scheduled_Cron_Task_checklog_attack38.log,Log Error (Result Not Found),
39,crontab -r --backup,Remove_Scheduled_Cron_Task_checklog_attack39.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
40,crontab -r --temp,Remove_Scheduled_Cron_Task_checklog_attack40.log,Log Error (Result Not Found),
41,crontab -r --list,Remove_Scheduled_Cron_Task_checklog_attack41.log,Log Error (Result Not Found),
42,crontab -r --system,Remove_Scheduled_Cron_Task_checklog_attack42.log,Log Error (Result Not Found),
43,crontab --bypass -r,Remove_Scheduled_Cron_Task_checklog_attack43.log,Log Error (Result Not Found),
44,crontab -r --secure,Remove_Scheduled_Cron_Task_checklog_attack44.log,Log Error (Result Not Found),
45,crontab -r --logoff,Remove_Scheduled_Cron_Task_checklog_attack45.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
46,crontab -r --clean,Remove_Scheduled_Cron_Task_checklog_attack46.log,Log Error (Result Not Found),
47,crontab -r --metadata,Remove_Scheduled_Cron_Task_checklog_attack47.log,Log Error (Result Not Found),
48,crontab -r --audit,Remove_Scheduled_Cron_Task_checklog_attack48.log,Log Error (Result Not Found),
49,crontab -r --session,Remove_Scheduled_Cron_Task_checklog_attack49.log,Log Error (Result Not Found),
50,crontab -r --revoke,Remove_Scheduled_Cron_Task_checklog_attack50.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
51,crontab --inject -r,Remove_Scheduled_Cron_Task_checklog_attack51.log,Log Error (Result Not Found),
52,crontab -r --snapshot,Remove_Scheduled_Cron_Task_checklog_attack52.log,Log Error (Result Not Found),
53,crontab -r --hook,Remove_Scheduled_Cron_Task_checklog_attack53.log,Log Error (Result Not Found),
54,crontab -r --info,Remove_Scheduled_Cron_Task_checklog_attack54.log,Log Error (Result Not Found),
55,crontab -r --file=/dev/null,Remove_Scheduled_Cron_Task_checklog_attack55.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
56,crontab -r --uid=0,Remove_Scheduled_Cron_Task_checklog_attack56.log,Log Error (Result Not Found),
57,crontab -r --gid=0,Remove_Scheduled_Cron_Task_checklog_attack57.log,Log Error (Result Not Found),
58,crontab -r --config=/tmp/null,Remove_Scheduled_Cron_Task_checklog_attack58.log,Log Error (Result Not Found),
59,crontab -r --env=PROD,Remove_Scheduled_Cron_Task_checklog_attack59.log,Log Error (Result Not Found),
60,crontab -r --debug,Remove_Scheduled_Cron_Task_checklog_attack60.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
61,crontab --remove,Remove_Scheduled_Cron_Task_checklog_attack61.log,Log Error (Result Not Found),
62,crontab -remove,Remove_Scheduled_Cron_Task_checklog_attack62.log,Log Error (Result Not Found),
63,crontab --rm,Remove_Scheduled_Cron_Task_checklog_attack63.log,Log Error (Result Not Found),
64,crontab /r,Remove_Scheduled_Cron_Task_checklog_attack64.log,Log Error (Result Not Found),
65,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack65.log,Log Error (Result Not Found),
66,crontab -–r *(note: en dash)*,Remove_Scheduled_Cron_Task_checklog_attack66.log,Log Error (Result Not Found),
67,crontab –r *(note: en dash)*,Remove_Scheduled_Cron_Task_checklog_attack67.log,Log Error (Result Not Found),
68,"crontab ""-r""",Remove_Scheduled_Cron_Task_checklog_attack68.log,Log Error (Result Not Found),
69,crontab '-r',Remove_Scheduled_Cron_Task_checklog_attack69.log,Log Error (Result Not Found),
70,crontab `r`,Remove_Scheduled_Cron_Task_checklog_attack70.log,Log Error (Result Not Found),
71,crontab --delete,Remove_Scheduled_Cron_Task_checklog_attack71.log,Log Error (Result Not Found),
72,crontab --clear,Remove_Scheduled_Cron_Task_checklog_attack72.log,Log Error (Result Not Found),
73,crontab /--remove,Remove_Scheduled_Cron_Task_checklog_attack73.log,Log Error (Result Not Found),
74,crontab --remove-all,Remove_Scheduled_Cron_Task_checklog_attack74.log,Log Error (Result Not Found),
75,crontab -delete,Remove_Scheduled_Cron_Task_checklog_attack75.log,Log Error (Result Not Found),
76,crontab -clr,Remove_Scheduled_Cron_Task_checklog_attack76.log,Log Error (Result Not Found),
77,crontab --flush,Remove_Scheduled_Cron_Task_checklog_attack77.log,Log Error (Result Not Found),
78,crontab -r--force,Remove_Scheduled_Cron_Task_checklog_attack78.log,Log Error (Result Not Found),
79,crontab --r,Remove_Scheduled_Cron_Task_checklog_attack79.log,Log Error (Result Not Found),
80,crontab --disable,Remove_Scheduled_Cron_Task_checklog_attack80.log,Log Error (Result Not Found),
81,crontab -x,Remove_Scheduled_Cron_Task_checklog_attack81.log,Log Error (Result Not Found),
82,crontab --wipe,Remove_Scheduled_Cron_Task_checklog_attack82.log,Log Error (Result Not Found),
83,crontab -d,Remove_Scheduled_Cron_Task_checklog_attack83.log,Log Error (Result Not Found),
84,crontab --drop,Remove_Scheduled_Cron_Task_checklog_attack84.log,Log Error (Result Not Found),
85,crontab --erase,Remove_Scheduled_Cron_Task_checklog_attack85.log,Log Error (Result Not Found),
86,crontab --nuke,Remove_Scheduled_Cron_Task_checklog_attack86.log,Log Error (Result Not Found),
87,crontab --terminate,Remove_Scheduled_Cron_Task_checklog_attack87.log,Log Error (Result Not Found),
88,crontab --clean,Remove_Scheduled_Cron_Task_checklog_attack88.log,Log Error (Result Not Found),
89,crontab --empty,Remove_Scheduled_Cron_Task_checklog_attack89.log,Log Error (Result Not Found),
90,crontab --obliterate,Remove_Scheduled_Cron_Task_checklog_attack90.log,Log Error (Result Not Found),
91,crontab --remove-cron,Remove_Scheduled_Cron_Task_checklog_attack91.log,Log Error (Result Not Found),
92,crontab --del,Remove_Scheduled_Cron_Task_checklog_attack92.log,Log Error (Result Not Found),
93,crontab --delete-crontab,Remove_Scheduled_Cron_Task_checklog_attack93.log,Log Error (Result Not Found),
94,crontab -remove-cron,Remove_Scheduled_Cron_Task_checklog_attack94.log,Log Error (Result Not Found),
95,crontab --del-cron,Remove_Scheduled_Cron_Task_checklog_attack95.log,Log Error (Result Not Found),
96,crontab --purge,Remove_Scheduled_Cron_Task_checklog_attack96.log,Log Error (Result Not Found),
97,crontab --trash,Remove_Scheduled_Cron_Task_checklog_attack97.log,Log Error (Result Not Found),
98,crontab --disable-cron,Remove_Scheduled_Cron_Task_checklog_attack98.log,Log Error (Result Not Found),
99,crontab -disable,Remove_Scheduled_Cron_Task_checklog_attack99.log,Log Error (Result Not Found),
100,crontab -uninstall,Remove_Scheduled_Cron_Task_checklog_attack100.log,Log Error (Result Not Found),
101,crontab --uninstall,Remove_Scheduled_Cron_Task_checklog_attack101.log,Log Error (Result Not Found),
102,crontab --kill,Remove_Scheduled_Cron_Task_checklog_attack102.log,Log Error (Result Not Found),
103,crontab -terminate,Remove_Scheduled_Cron_Task_checklog_attack103.log,Log Error (Result Not Found),
104,crontab --terminate-job,Remove_Scheduled_Cron_Task_checklog_attack104.log,Log Error (Result Not Found),
105,crontab -shutdown,Remove_Scheduled_Cron_Task_checklog_attack105.log,Log Error (Result Not Found),
106,crontab --shutdown,Remove_Scheduled_Cron_Task_checklog_attack106.log,Log Error (Result Not Found),
107,crontab -r-now,Remove_Scheduled_Cron_Task_checklog_attack107.log,Log Error (Result Not Found),
108,crontab --remove-now,Remove_Scheduled_Cron_Task_checklog_attack108.log,Log Error (Result Not Found),
109,crontab --deactivate,Remove_Scheduled_Cron_Task_checklog_attack109.log,Log Error (Result Not Found),
110,crontab -deactivate,Remove_Scheduled_Cron_Task_checklog_attack110.log,Log Error (Result Not Found),
111,crontab --unset,Remove_Scheduled_Cron_Task_checklog_attack111.log,Log Error (Result Not Found),
112,crontab -unset,Remove_Scheduled_Cron_Task_checklog_attack112.log,Log Error (Result Not Found),
113,crontab --delete-all,Remove_Scheduled_Cron_Task_checklog_attack113.log,Log Error (Result Not Found),
114,crontab -n,Remove_Scheduled_Cron_Task_checklog_attack114.log,Log Error (Result Not Found),
115,crontab --null,Remove_Scheduled_Cron_Task_checklog_attack115.log,Log Error (Result Not Found),
116,crontab -null,Remove_Scheduled_Cron_Task_checklog_attack116.log,Log Error (Result Not Found),
117,crontab --revokelist,Remove_Scheduled_Cron_Task_checklog_attack117.log,Log Error (Result Not Found),
118,crontab --erase-jobs,Remove_Scheduled_Cron_Task_checklog_attack118.log,Log Error (Result Not Found),
119,crontab --nocron,Remove_Scheduled_Cron_Task_checklog_attack119.log,Log Error (Result Not Found),
120,crontab -clean,Remove_Scheduled_Cron_Task_checklog_attack120.log,Log Error (Result Not Found),
121,crontab-r,Remove_Scheduled_Cron_Task_checklog_attack121.log,Log Error (Result Not Found),
122,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack122.log,Log Error (Result Not Found),
123,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack123.log,Log Error (Result Not Found),
124,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack124.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
125,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack125.log,Log Error (Result Not Found),
126,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack126.log,Log Error (Result Not Found),
127,crontab - r,Remove_Scheduled_Cron_Task_checklog_attack127.log,Log Error (Result Not Found),
128,crontab - r,Remove_Scheduled_Cron_Task_checklog_attack128.log,Log Error (Result Not Found),
129,crontab -r#,Remove_Scheduled_Cron_Task_checklog_attack129.log,Log Error (Result Not Found),
130,crontab -r//,Remove_Scheduled_Cron_Task_checklog_attack130.log,Log Error (Result Not Found),
131,crontab -r;,Remove_Scheduled_Cron_Task_checklog_attack131.log,Log Error (Result Not Found),
132,crontab -r&,Remove_Scheduled_Cron_Task_checklog_attack132.log,Log Error (Result Not Found),
133,crontab -r||true,Remove_Scheduled_Cron_Task_checklog_attack133.log,Log Error (Result Not Found),
134,crontab -r#bypass,Remove_Scheduled_Cron_Task_checklog_attack134.log,Log Error (Result Not Found),
135,crontab -r--,Remove_Scheduled_Cron_Task_checklog_attack135.log,Log Error (Result Not Found),
136,crontab -,Remove_Scheduled_Cron_Task_checklog_attack136.log,Log Error (Result Not Found),
137,crontab,Remove_Scheduled_Cron_Task_checklog_attack137.log,Log Error (Result Not Found),
138,crontab --remove,Remove_Scheduled_Cron_Task_checklog_attack138.log,Log Error (Result Not Found),
139,crontab -remove,Remove_Scheduled_Cron_Task_checklog_attack139.log,Log Error (Result Not Found),
140,crontab delete,Remove_Scheduled_Cron_Task_checklog_attack140.log,Log Error (Result Not Found),
141,crontab /r,Remove_Scheduled_Cron_Task_checklog_attack141.log,Log Error (Result Not Found),
142,crontab --r,Remove_Scheduled_Cron_Task_checklog_attack142.log,Log Error (Result Not Found),
143,crontab -d,Remove_Scheduled_Cron_Task_checklog_attack143.log,Log Error (Result Not Found),
144,crontab -R,Remove_Scheduled_Cron_Task_checklog_attack144.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
145,crontab --delete,Remove_Scheduled_Cron_Task_checklog_attack145.log,Log Error (Result Not Found),
146,crontab remove,Remove_Scheduled_Cron_Task_checklog_attack146.log,Log Error (Result Not Found),
147,crontab --clean,Remove_Scheduled_Cron_Task_checklog_attack147.log,Log Error (Result Not Found),
148,crontab -clean,Remove_Scheduled_Cron_Task_checklog_attack148.log,Log Error (Result Not Found),
149,crontab --purge,Remove_Scheduled_Cron_Task_checklog_attack149.log,Log Error (Result Not Found),
150,crontab -n,Remove_Scheduled_Cron_Task_checklog_attack150.log,Log Error (Result Not Found),
151,crontab-r -q,Remove_Scheduled_Cron_Task_checklog_attack151.log,Log Error (Result Not Found),
152,crontab-r --silent,Remove_Scheduled_Cron_Task_checklog_attack152.log,Log Error (Result Not Found),
153,crontab--r,Remove_Scheduled_Cron_Task_checklog_attack153.log,Log Error (Result Not Found),
154,crontab-- -r,Remove_Scheduled_Cron_Task_checklog_attack154.log,Log Error (Result Not Found),
155,crontab -remove-cron,Remove_Scheduled_Cron_Task_checklog_attack155.log,Log Error (Result Not Found),
156,crontab -disable,Remove_Scheduled_Cron_Task_checklog_attack156.log,Log Error (Result Not Found),
157,crontab -erase,Remove_Scheduled_Cron_Task_checklog_attack157.log,Log Error (Result Not Found),
158,crontab --erase,Remove_Scheduled_Cron_Task_checklog_attack158.log,Log Error (Result Not Found),
159,crontab --wipe,Remove_Scheduled_Cron_Task_checklog_attack159.log,Log Error (Result Not Found),
160,crontab -wipe,Remove_Scheduled_Cron_Task_checklog_attack160.log,Log Error (Result Not Found),
161,crontab -null,Remove_Scheduled_Cron_Task_checklog_attack161.log,Log Error (Result Not Found),
162,crontab --null,Remove_Scheduled_Cron_Task_checklog_attack162.log,Log Error (Result Not Found),
163,crontab -r>/dev/null,Remove_Scheduled_Cron_Task_checklog_attack163.log,Log Error (Result Not Found),
164,crontab -r 2>/dev/null,Remove_Scheduled_Cron_Task_checklog_attack164.log,Log Error (Result Not Found),
165,crontab -r >/tmp/null,Remove_Scheduled_Cron_Task_checklog_attack165.log,Trigger: Remove Scheduled Cron Task/Job,Execution Of Script Located In Potentially Suspicious Directory | Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
166,crontab --r --force,Remove_Scheduled_Cron_Task_checklog_attack166.log,Log Error (Result Not Found),
167,crontab -f -r,Remove_Scheduled_Cron_Task_checklog_attack167.log,Log Error (Result Not Found),
168,crontab -r --now,Remove_Scheduled_Cron_Task_checklog_attack168.log,Log Error (Result Not Found),
169,crontab -r --quiet,Remove_Scheduled_Cron_Task_checklog_attack169.log,Log Error (Result Not Found),
170,crontab -r --no-confirm,Remove_Scheduled_Cron_Task_checklog_attack170.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
171,crontab --r -q,Remove_Scheduled_Cron_Task_checklog_attack171.log,Log Error (Result Not Found),
172,crontab --silent-r,Remove_Scheduled_Cron_Task_checklog_attack172.log,Log Error (Result Not Found),
173,crontab -r-now,Remove_Scheduled_Cron_Task_checklog_attack173.log,Log Error (Result Not Found),
174,crontab -r-nowarn,Remove_Scheduled_Cron_Task_checklog_attack174.log,Log Error (Result Not Found),
175,crontab -r-clean,Remove_Scheduled_Cron_Task_checklog_attack175.log,Log Error (Result Not Found),
176,crontab -r--clean,Remove_Scheduled_Cron_Task_checklog_attack176.log,Log Error (Result Not Found),
177,crontab --r--clean,Remove_Scheduled_Cron_Task_checklog_attack177.log,Log Error (Result Not Found),
178,crontab --r /dev/null,Remove_Scheduled_Cron_Task_checklog_attack178.log,Log Error (Result Not Found),
179,crontab -r --skip-logs,Remove_Scheduled_Cron_Task_checklog_attack179.log,Log Error (Result Not Found),
180,crontab --noconfirm-r,Remove_Scheduled_Cron_Task_checklog_attack180.log,Log Error (Result Not Found),
181,r crontab,Remove_Scheduled_Cron_Task_checklog_attack181.log,Log Error (Result Not Found),
182,crontab-r,Remove_Scheduled_Cron_Task_checklog_attack182.log,Log Error (Result Not Found),
183,r-crontab,Remove_Scheduled_Cron_Task_checklog_attack183.log,Log Error (Result Not Found),
184,crontab -r --,Remove_Scheduled_Cron_Task_checklog_attack184.log,Log Error (Result Not Found),
185,- crontab -r,Remove_Scheduled_Cron_Task_checklog_attack185.log,Log Error (Result Not Found),
186,crontab--r,Remove_Scheduled_Cron_Task_checklog_attack186.log,Log Error (Result Not Found),
187,-r crontab,Remove_Scheduled_Cron_Task_checklog_attack187.log,Log Error (Result Not Found),
188,r -- crontab,Remove_Scheduled_Cron_Task_checklog_attack188.log,Log Error (Result Not Found),
189,crontab-- -r,Remove_Scheduled_Cron_Task_checklog_attack189.log,Log Error (Result Not Found),
190,crontab -r #,Remove_Scheduled_Cron_Task_checklog_attack190.log,Log Error (Result Not Found),
191,crontab # -r,Remove_Scheduled_Cron_Task_checklog_attack191.log,Log Error (Result Not Found),
192,crontab '-r',Remove_Scheduled_Cron_Task_checklog_attack192.log,Log Error (Result Not Found),
193,"crontab ""-r""",Remove_Scheduled_Cron_Task_checklog_attack193.log,Log Error (Result Not Found),
194,crontab '-r' --,Remove_Scheduled_Cron_Task_checklog_attack194.log,Log Error (Result Not Found),
195,crontab -- '-r',Remove_Scheduled_Cron_Task_checklog_attack195.log,Log Error (Result Not Found),
196,'crontab' -r,Remove_Scheduled_Cron_Task_checklog_attack196.log,Log Error (Result Not Found),
197,"""crontab"" -r",Remove_Scheduled_Cron_Task_checklog_attack197.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
198,"r ""crontab""",Remove_Scheduled_Cron_Task_checklog_attack198.log,Log Error (Result Not Found),
199,-help crontab -r,Remove_Scheduled_Cron_Task_checklog_attack199.log,Log Error (Result Not Found),
200,crontab -r --fakeflag,Remove_Scheduled_Cron_Task_checklog_attack200.log,Log Error (Result Not Found),
201,crontab --fakeflag -r,Remove_Scheduled_Cron_Task_checklog_attack201.log,Log Error (Result Not Found),
202,-fakeflag crontab -r,Remove_Scheduled_Cron_Task_checklog_attack202.log,Log Error (Result Not Found),
203,r crontab --fakeflag,Remove_Scheduled_Cron_Task_checklog_attack203.log,Log Error (Result Not Found),
204,-version -r crontab,Remove_Scheduled_Cron_Task_checklog_attack204.log,Log Error (Result Not Found),
205,crontab -r --version,Remove_Scheduled_Cron_Task_checklog_attack205.log,Log Error (Result Not Found),
206,r --version crontab,Remove_Scheduled_Cron_Task_checklog_attack206.log,Log Error (Result Not Found),
207,-version crontab -r,Remove_Scheduled_Cron_Task_checklog_attack207.log,Log Error (Result Not Found),
208,crontab -- -r,Remove_Scheduled_Cron_Task_checklog_attack208.log,Log Error (Result Not Found),
209,crontab -r -r,Remove_Scheduled_Cron_Task_checklog_attack209.log,Log Error (Result Not Found),
210,crontab --remove,Remove_Scheduled_Cron_Task_checklog_attack210.log,Log Error (Result Not Found),
211,r -- crontab,Remove_Scheduled_Cron_Task_checklog_attack211.log,Log Error (Result Not Found),
212,crontab /bin/-r,Remove_Scheduled_Cron_Task_checklog_attack212.log,Log Error (Result Not Found),
213,crontab ./-r,Remove_Scheduled_Cron_Task_checklog_attack213.log,Log Error (Result Not Found),
214,crontab /tmp/-r,Remove_Scheduled_Cron_Task_checklog_attack214.log,Log Error (Result Not Found),
215,/usr/bin/crontab -r,Remove_Scheduled_Cron_Task_checklog_attack215.log,Log Error (Result Not Found),
216,r /usr/bin/crontab,Remove_Scheduled_Cron_Task_checklog_attack216.log,Log Error (Result Not Found),
217,-remove crontab,Remove_Scheduled_Cron_Task_checklog_attack217.log,Log Error (Result Not Found),
218,crontab /dev/null -r,Remove_Scheduled_Cron_Task_checklog_attack218.log,Log Error (Result Not Found),
219,crontab -r </dev/null,Remove_Scheduled_Cron_Task_checklog_attack219.log,Log Error (Result Not Found),
220,/bin/sh -c 'crontab -r',Remove_Scheduled_Cron_Task_checklog_attack220.log,Log Error (Result Not Found),
221,"sh -c ""crontab -r""",Remove_Scheduled_Cron_Task_checklog_attack221.log,Log Error (Result Not Found),
222,bash -c 'crontab -r',Remove_Scheduled_Cron_Task_checklog_attack222.log,Log Error (Result Not Found),
223,nice crontab -r,Remove_Scheduled_Cron_Task_checklog_attack223.log,Log Error (Result Not Found),
224,nohup crontab -r,Remove_Scheduled_Cron_Task_checklog_attack224.log,Log Error (Result Not Found),
225,env crontab -r,Remove_Scheduled_Cron_Task_checklog_attack225.log,Log Error (Result Not Found),
226,timeout 1 crontab -r,Remove_Scheduled_Cron_Task_checklog_attack226.log,Log Error (Result Not Found),
227,crontab -r && :,Remove_Scheduled_Cron_Task_checklog_attack227.log,Log Error (Result Not Found),
228,: && crontab -r,Remove_Scheduled_Cron_Task_checklog_attack228.log,Log Error (Result Not Found),
229,true && crontab -r,Remove_Scheduled_Cron_Task_checklog_attack229.log,Log Error (Result Not Found),
230,crontab -r || true,Remove_Scheduled_Cron_Task_checklog_attack230.log,Log Error (Result Not Found),
231,sleep 0 && crontab -r,Remove_Scheduled_Cron_Task_checklog_attack231.log,Log Error (Result Not Found),
232,crontab -r &,Remove_Scheduled_Cron_Task_checklog_attack232.log,Log Error (Result Not Found),
233,setsid crontab -r,Remove_Scheduled_Cron_Task_checklog_attack233.log,Log Error (Result Not Found),
234,(crontab -r),Remove_Scheduled_Cron_Task_checklog_attack234.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
235,{ crontab -r; },Remove_Scheduled_Cron_Task_checklog_attack235.log,Log Error (Result Not Found),
236,$(which crontab) -r,Remove_Scheduled_Cron_Task_checklog_attack236.log,Log Error (Result Not Found),
237,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack237.log,Log Error (Result Not Found),
238,crontab --remove-now,Remove_Scheduled_Cron_Task_checklog_attack238.log,Log Error (Result Not Found),
239,crontab -r --log,Remove_Scheduled_Cron_Task_checklog_attack239.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
240,crontab -r;,Remove_Scheduled_Cron_Task_checklog_attack240.log,Log Error (Result Not Found),
241,crontab -0x72,Remove_Scheduled_Cron_Task_checklog_attack241.log,Log Error (Result Not Found),
242,crontab -0b1110010,Remove_Scheduled_Cron_Task_checklog_attack242.log,Log Error (Result Not Found),
243,crontab -114,Remove_Scheduled_Cron_Task_checklog_attack243.log,Log Error (Result Not Found),
244,crontab -char(114),Remove_Scheduled_Cron_Task_checklog_attack244.log,Log Error (Result Not Found),
245,crontab -0o162,Remove_Scheduled_Cron_Task_checklog_attack245.log,Log Error (Result Not Found),
246,crontab -0x000072,Remove_Scheduled_Cron_Task_checklog_attack246.log,Log Error (Result Not Found),
247,crontab -0172,Remove_Scheduled_Cron_Task_checklog_attack247.log,Log Error (Result Not Found),
248,crontab -U+0072,Remove_Scheduled_Cron_Task_checklog_attack248.log,Log Error (Result Not Found),
249,crontab -\u0072,Remove_Scheduled_Cron_Task_checklog_attack249.log,Log Error (Result Not Found),
250,crontab -r,Remove_Scheduled_Cron_Task_checklog_attack250.log,Trigger: Remove Scheduled Cron Task/Job,Remove Scheduled Cron Task/Job | Syslog Clearing or Removal Via System Utilities
251,crontab -\x72,Remove_Scheduled_Cron_Task_checklog_attack251.log,Log Error (Result Not Found),
252,crontab -$'\x72',Remove_Scheduled_Cron_Task_checklog_attack252.log,Log Error (Result Not Found),
253,crontab -$'\162',Remove_Scheduled_Cron_Task_checklog_attack253.log,Log Error (Result Not Found),
254,crontab -$((0x72)),Remove_Scheduled_Cron_Task_checklog_attack254.log,Log Error (Result Not Found),
255,crontab -$(printf '%x\n' 114),Remove_Scheduled_Cron_Task_checklog_attack255.log,Log Error (Result Not Found),
256,"crontab -$(echo 114 | awk '{printf ""%x\n"", $1}')",Remove_Scheduled_Cron_Task_checklog_attack256.log,Log Error (Result Not Found),
257,crontab -$(echo -n r),Remove_Scheduled_Cron_Task_checklog_attack257.log,Log Error (Result Not Found),
258,crontab -$(echo -e '\x72'),Remove_Scheduled_Cron_Task_checklog_attack258.log,Log Error (Result Not Found),
259,crontab -$(echo -e '\162'),Remove_Scheduled_Cron_Task_checklog_attack259.log,Log Error (Result Not Found),
