ID,Command,Log File,Result,All Detected Rules
30,(base64 -d <<< ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo=) | sh,Decode_Base64_Encoded_Text_attack30.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
31,cat <(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo=) | base64 -d | bash,Decode_Base64_Encoded_Text_attack31.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
32,VAR=ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo=; echo $VAR | base64 --decode | bash,Decode_Base64_Encoded_Text_attack32.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
33,"echo -e ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 -d | bash",Decode_Base64_Encoded_Text_attack33.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
34,"bash -c ""`echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d`""",Decode_Base64_Encoded_Text_attack34.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities
35,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 -d | (cat > /tmp/art.sh; chmod +x /tmp/art.sh; /tmp/art.sh)",Decode_Base64_Encoded_Text_attack35.log,Trigger: Decode Base64 Encoded Text,System Information Discovery | Syslog Clearing or Removal Via System Utilities | Chmod Suspicious Directory | Decode Base64 Encoded Text | Execution Of Script Located In Potentially Suspicious Directory
36,echo 'ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo=' | base64 -d | bash,Decode_Base64_Encoded_Text_attack36.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
37,"(echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="") | base64 -d | bash",Decode_Base64_Encoded_Text_attack37.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
38,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 --decode | bash",Decode_Base64_Encoded_Text_attack38.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell
39,echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d | /bin/bash,Decode_Base64_Encoded_Text_attack39.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities
40,echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d | /usr/bin/bash,Decode_Base64_Encoded_Text_attack40.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities
41,echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d | /bin/sh,Decode_Base64_Encoded_Text_attack41.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities
42,bash <(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d),Decode_Base64_Encoded_Text_attack42.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
43,bash < <(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d),Decode_Base64_Encoded_Text_attack43.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
44,source <(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d),Decode_Base64_Encoded_Text_attack44.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
45,(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d) | source /dev/stdin,Decode_Base64_Encoded_Text_attack45.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities
46,"nohup bash -c ""$(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d)"" &",Decode_Base64_Encoded_Text_attack46.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities | Nohup Execution
47,eval $(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d),Decode_Base64_Encoded_Text_attack47.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | System Information Discovery | Syslog Clearing or Removal Via System Utilities
48,"bash -i -c ""$(echo ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo= | base64 -d)""",Decode_Base64_Encoded_Text_attack48.log,Trigger: Decode Base64 Encoded Text,System Information Discovery | Syslog Clearing or Removal Via System Utilities | Bash Interactive Shell | Decode Base64 Encoded Text | Local Groups Discovery - Linux
49,"cp /usr/bin/base64 /tmp/b64 && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /tmp/b64 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack49.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
50,"cp $(which base64) /tmp/b64 && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /tmp/b64 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack50.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
51,"cp $(command -v base64) ./decode && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | ./decode -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack51.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
52,"install -m 755 $(which base64) /tmp/d64 && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /tmp/d64 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack52.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
53,"cp /bin/base64 /tmp/d && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /tmp/d -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack53.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
54,"cp $(which base64) /tmp/d1 && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /tmp/d1 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack54.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
55,"cp /usr/bin/base64 ./myb64 && echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | ./myb64 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack55.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
56,"cp /usr/bin/base64 /tmp/exec && /tmp/exec -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack56.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
57,"cp $(which base64) /dev/shm/b64 && /dev/shm/b64 -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack57.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
58,"cp $(which base64) /tmp/.b64 && /tmp/.b64 -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack58.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
59,"cp /usr/bin/base64 /tmp/.hidden && /tmp/.hidden -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack59.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
60,"cp /usr/bin/base64 /tmp/demux && /tmp/demux -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack60.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
61,"cp /usr/bin/base64 /var/tmp/x && /var/tmp/x -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack61.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
62,"cp /bin/base64 /tmp/btool && /tmp/btool -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack62.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
63,"cp /bin/base64 /tmp/b64decode && /tmp/b64decode -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack63.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
64,"cp $(which base64) /tmp/sneaky && /tmp/sneaky -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack64.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
65,"cp $(which base64) /tmp/runner && /tmp/runner -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack65.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
66,"cp /usr/bin/base64 /tmp/recode && /tmp/recode -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack66.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
67,"cp $(command -v base64) /tmp/x && /tmp/x -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack67.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
68,"cp /usr/bin/base64 /tmp/util && /tmp/util -d <<< ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack68.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
69,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 -'d' > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack69.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
70,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 -d -- > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack70.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
71,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 --""decode"" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack71.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
72,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 --de""code"" > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack72.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
73,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 -d|cat > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack73.log,Trigger: Decode Base64 Encoded Text,Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
74,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | /usr/bin/base64 -d > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack74.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
75,"echo ""ZWNobyBIZWxsbyBmcm9tIEF0b21pYyBSZWQgVGVhbSAmJiB1bmFtZSAtdgo="" | base64 '-d' > /tmp/art.sh && chmod +x /tmp/art.sh && /tmp/art.sh",Decode_Base64_Encoded_Text_attack75.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
