ID,Command,Log File,Result,All Detected Rules
105,(cat /etc/passwd),Local_System_Accounts_Discovery_-_Linux_attack105.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
106,"set -- /etc/passwd; cat ""$1""",Local_System_Accounts_Discovery_-_Linux_attack106.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
107,"while read -r l; do echo ""$l""; done < /etc/passwd",Local_System_Accounts_Discovery_-_Linux_attack107.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
108,awk '{print}' /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack108.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
109,"sed -n '1,$p' /etc/passwd",Local_System_Accounts_Discovery_-_Linux_attack109.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
110,paste /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack110.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
111,nl /etc/passwd | cut -f2-,Local_System_Accounts_Discovery_-_Linux_attack111.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
112,cut -d: -f1-7 /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack112.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
113,perl -ne 'print' /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack113.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
114,tail -n +1 /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack114.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
115,head -n 9999 /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack115.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
116,more /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack116.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
117,less /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack117.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
118,strings /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack118.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
119,dd if=/etc/passwd bs=1,Local_System_Accounts_Discovery_-_Linux_attack119.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
120,awk 1 /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack120.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
121,sed '' /etc/passwd,Local_System_Accounts_Discovery_-_Linux_attack121.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
122,"cat $(printf ""/etc/passwd"")",Local_System_Accounts_Discovery_-_Linux_attack122.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
123,/usr/bin/cat /etc//passwd,Local_System_Accounts_Discovery_-_Linux_attack123.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
124,/usr/bin/cat /etc/./passwd,Local_System_Accounts_Discovery_-_Linux_attack124.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
125,/usr/bin/cat /e\tc/passwd,Local_System_Accounts_Discovery_-_Linux_attack125.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
126,/usr/bin/cat /etc/pas$'\x73'wd,Local_System_Accounts_Discovery_-_Linux_attack126.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
127,/usr/bin/cat $'/etc/pas\163wd',Local_System_Accounts_Discovery_-_Linux_attack127.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
128,/usr/bin/cat $(echo /etc/passwd),Local_System_Accounts_Discovery_-_Linux_attack128.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
129,/usr/bin/cat $(echo -n /etc/passwd),Local_System_Accounts_Discovery_-_Linux_attack129.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
130,/usr/bin/cat $(printf /etc/%spasswd '' ),Local_System_Accounts_Discovery_-_Linux_attack130.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
131,"/usr/bin/cat $(echo -e ""/etc/pas\x73wd"")",Local_System_Accounts_Discovery_-_Linux_attack131.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
132,"/usr/bin/cat ""/etc/pas""""swd""",Local_System_Accounts_Discovery_-_Linux_attack132.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
133,/usr/bin/cat '/etc/pas''swd',Local_System_Accounts_Discovery_-_Linux_attack133.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
134,/usr/bin/cat $'/etc/passwd',Local_System_Accounts_Discovery_-_Linux_attack134.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
135,/usr/bin/cat /et''c/passwd,Local_System_Accounts_Discovery_-_Linux_attack135.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
136,"/usr/bin/cat ""/e""""tc""""/passwd""",Local_System_Accounts_Discovery_-_Linux_attack136.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
137,/usr/bin/cat '/et'c'/passwd',Local_System_Accounts_Discovery_-_Linux_attack137.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
138,"/usr/bin/cat $(cat <<< ""/etc/passwd"")",Local_System_Accounts_Discovery_-_Linux_attack138.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
139,"/usr/bin/cat $(echo -e ""\x2f\x65\x74\x63\x2f\x70\x61\x73\x73\x77\x64"")",Local_System_Accounts_Discovery_-_Linux_attack139.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
140,"/usr/bin/cat ""$(echo L2V0Yy9wYXNzd2QK | base64 -d)""",Local_System_Accounts_Discovery_-_Linux_attack140.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Decode Base64 Encoded Text | Syslog Clearing or Removal Via System Utilities
141,"/usr/bin/cat ""$(python3 -c 'print(""/etc/passwd"")')""",Local_System_Accounts_Discovery_-_Linux_attack141.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
142,"/usr/bin/cat $(perl -e 'print ""/etc/passwd""')",Local_System_Accounts_Discovery_-_Linux_attack142.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
143,/usr/bin/cat /etc/$'pa\163\163wd',Local_System_Accounts_Discovery_-_Linux_attack143.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
144,/usr/bin/cat $(tr -d '\n' <<< '/etc/passwd'),Local_System_Accounts_Discovery_-_Linux_attack144.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
145,/usr/bin/cat $(cut -d ':' -f 1 <<< '/etc/passwd:dummy'),Local_System_Accounts_Discovery_-_Linux_attack145.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
146,"/usr/bin/cat $(echo -n ""/etc/p"" && echo ""asswd"")",Local_System_Accounts_Discovery_-_Linux_attack146.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
147,"/usr/bin/cat $(echo -e ""/etc/\x70asswd"")",Local_System_Accounts_Discovery_-_Linux_attack147.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
148,"/usr/bin/cat ""$(perl -e 'print q#/etc/passwd#')""",Local_System_Accounts_Discovery_-_Linux_attack148.log,Trigger: Local System Accounts Discovery - Linux,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
