ID,Command,Log File,Result,All Detected Rules
80,/usr/sbin/capsh --exec=/sbin/bash,Capsh_Shell_Invocation_attack80.log,Log Error (Result Not Found),
81,/usr/sbin/capsh -- -c /sbin/sh,Capsh_Shell_Invocation_attack81.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
82,/usr/sbin/capsh -- -c /sbin/bash,Capsh_Shell_Invocation_attack82.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
83,/usr/sbin/capsh -- -c 'sh -i',Capsh_Shell_Invocation_attack83.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
84,/usr/sbin/capsh -- -c 'bash -i',Capsh_Shell_Invocation_attack84.log,Bypass Target Rule,Local Groups Discovery - Linux | Syslog Clearing or Removal Via System Utilities
85,/usr/sbin/capsh -- -c 'id',Capsh_Shell_Invocation_attack85.log,Bypass Target Rule,Local System Accounts Discovery - Linux | Syslog Clearing or Removal Via System Utilities
86,"/usr/sbin/capsh -- -c ""whoami""",Capsh_Shell_Invocation_attack86.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
87,"/usr/sbin/capsh -- -c ""ls -la /root""",Capsh_Shell_Invocation_attack87.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
88,"/usr/sbin/capsh -- -c ""/sbin/bash""",Capsh_Shell_Invocation_attack88.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
89,"/usr/sbin/capsh -- -c ""/sbin/sh""",Capsh_Shell_Invocation_attack89.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
90,/usr/sbin/capsh -- -c 'echo hello',Capsh_Shell_Invocation_attack90.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
91,/usr/sbin/capsh --decode,Capsh_Shell_Invocation_attack91.log,Log Error (Result Not Found),
92,/usr/sbin/capsh --version,Capsh_Shell_Invocation_attack92.log,Log Error (Result Not Found),
93,/usr/sbin/capsh --help,Capsh_Shell_Invocation_attack93.log,Log Error (Result Not Found),
94,/usr/sbin/capsh --command=/sbin/sh,Capsh_Shell_Invocation_attack94.log,Log Error (Result Not Found),
95,"/usr/sbin/capsh --command=""/sbin/bash""",Capsh_Shell_Invocation_attack95.log,Log Error (Result Not Found),
96,/usr/sbin/capsh --run=/sbin/sh,Capsh_Shell_Invocation_attack96.log,Log Error (Result Not Found),
97,"/usr/sbin/capsh --run=""/sbin/bash""",Capsh_Shell_Invocation_attack97.log,Log Error (Result Not Found),
98,/usr/sbin/capsh --launch /sbin/sh,Capsh_Shell_Invocation_attack98.log,Log Error (Result Not Found),
99,"/usr/sbin/capsh --launch=""/sbin/bash""",Capsh_Shell_Invocation_attack99.log,Log Error (Result Not Found),
100,/usr/sbin/capsh --invoke /sbin/sh,Capsh_Shell_Invocation_attack100.log,Log Error (Result Not Found),
101,"/usr/sbin/capsh --invoke=""/sbin/bash""",Capsh_Shell_Invocation_attack101.log,Log Error (Result Not Found),
102,/usr/sbin/capsh --sbin /sbin/bash,Capsh_Shell_Invocation_attack102.log,Log Error (Result Not Found),
103,/usr/sbin/capsh --call=/sbin/sh,Capsh_Shell_Invocation_attack103.log,Log Error (Result Not Found),
104,"/usr/sbin/capsh --call=""/sbin/bash""",Capsh_Shell_Invocation_attack104.log,Log Error (Result Not Found),
105,/usr/sbin/capsh --execve /sbin/sh,Capsh_Shell_Invocation_attack105.log,Log Error (Result Not Found),
106,"/usr/sbin/capsh --execve=""/sbin/bash""",Capsh_Shell_Invocation_attack106.log,Log Error (Result Not Found),
107,/usr/sbin/capsh --trigger=/sbin/sh,Capsh_Shell_Invocation_attack107.log,Log Error (Result Not Found),
108,"/usr/sbin/capsh --trigger=""/sbin/bash""",Capsh_Shell_Invocation_attack108.log,Log Error (Result Not Found),
109,/usr/sbin/capsh --sh=/sbin/sh,Capsh_Shell_Invocation_attack109.log,Log Error (Result Not Found),
110,"/usr/sbin/capsh --sh=""/sbin/bash""",Capsh_Shell_Invocation_attack110.log,Log Error (Result Not Found),
111,/usr/sbin/capsh --interpret /sbin/sh,Capsh_Shell_Invocation_attack111.log,Log Error (Result Not Found),
112,"/usr/sbin/capsh --interpret=""/sbin/bash""",Capsh_Shell_Invocation_attack112.log,Log Error (Result Not Found),
113,/usr/sbin/capsh --boot=/sbin/sh,Capsh_Shell_Invocation_attack113.log,Log Error (Result Not Found),
114,"/usr/sbin/capsh --boot=""/sbin/bash""",Capsh_Shell_Invocation_attack114.log,Log Error (Result Not Found),
115,/usr/sbin/capsh --loader /sbin/sh,Capsh_Shell_Invocation_attack115.log,Log Error (Result Not Found),
116,"/usr/sbin/capsh --loader=""/sbin/bash""",Capsh_Shell_Invocation_attack116.log,Log Error (Result Not Found),
117,/usr/sbin/capsh --job=/sbin/sh,Capsh_Shell_Invocation_attack117.log,Log Error (Result Not Found),
118,"/usr/sbin/capsh --job=""/sbin/bash""",Capsh_Shell_Invocation_attack118.log,Log Error (Result Not Found),
119,/usr/sbin/capsh --core=/sbin/sh,Capsh_Shell_Invocation_attack119.log,Log Error (Result Not Found),
120,"/usr/sbin/capsh --core=""/sbin/bash""",Capsh_Shell_Invocation_attack120.log,Log Error (Result Not Found),
121,capsh,Capsh_Shell_Invocation_attack121.log,Log Error (Result Not Found),
122,/usr/sbin/capsh,Capsh_Shell_Invocation_attack122.log,Log Error (Result Not Found),
123,capsh --login,Capsh_Shell_Invocation_attack123.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
124,/usr/sbin/capsh --login,Capsh_Shell_Invocation_attack124.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
125,capsh --user=,Capsh_Shell_Invocation_attack125.log,Log Error (Result Not Found),
126,/usr/sbin/capsh --user=,Capsh_Shell_Invocation_attack126.log,Log Error (Result Not Found),
127,capsh --caps=,Capsh_Shell_Invocation_attack127.log,Log Error (Result Not Found),
128,/usr/sbin/capsh --caps=,Capsh_Shell_Invocation_attack128.log,Log Error (Result Not Found),
129,capsh --,Capsh_Shell_Invocation_attack129.log,Trigger: Capsh Shell Invocation - Linux,Syslog Clearing or Removal Via System Utilities | Capsh Shell Invocation - Linux
130,capsh --n,Capsh_Shell_Invocation_attack130.log,Log Error (Result Not Found),
131,/usr/sbin/capsh --n,Capsh_Shell_Invocation_attack131.log,Log Error (Result Not Found),
132,capsh --keep=,Capsh_Shell_Invocation_attack132.log,Log Error (Result Not Found),
133,/usr/sbin/capsh --keep=,Capsh_Shell_Invocation_attack133.log,Log Error (Result Not Found),
134,capsh --inh=,Capsh_Shell_Invocation_attack134.log,Log Error (Result Not Found),
135,/usr/sbin/capsh --inh=,Capsh_Shell_Invocation_attack135.log,Log Error (Result Not Found),
136,capsh --addamb=,Capsh_Shell_Invocation_attack136.log,Log Error (Result Not Found),
137,/usr/sbin/capsh --addamb=,Capsh_Shell_Invocation_attack137.log,Log Error (Result Not Found),
138,capsh --uid=,Capsh_Shell_Invocation_attack138.log,Log Error (Result Not Found),
139,/usr/sbin/capsh --uid=,Capsh_Shell_Invocation_attack139.log,Log Error (Result Not Found),
140,capsh --gid=,Capsh_Shell_Invocation_attack140.log,Log Error (Result Not Found),
141,/usr/sbin/capsh --gid=,Capsh_Shell_Invocation_attack141.log,Log Error (Result Not Found),
142,capsh --root=,Capsh_Shell_Invocation_attack142.log,Log Error (Result Not Found),
143,/usr/sbin/capsh --root=,Capsh_Shell_Invocation_attack143.log,Log Error (Result Not Found),
144,capsh --shell=,Capsh_Shell_Invocation_attack144.log,Log Error (Result Not Found),
145,/usr/sbin/capsh --shell=,Capsh_Shell_Invocation_attack145.log,Log Error (Result Not Found),
146,capsh --chroot=,Capsh_Shell_Invocation_attack146.log,Log Error (Result Not Found),
147,/usr/sbin/capsh --chroot=,Capsh_Shell_Invocation_attack147.log,Log Error (Result Not Found),
148,capsh --inh=0x0,Capsh_Shell_Invocation_attack148.log,Log Error (Result Not Found),
149,/usr/sbin/capsh --inh=0x0,Capsh_Shell_Invocation_attack149.log,Log Error (Result Not Found),
150,capsh --securebits=0x0,Capsh_Shell_Invocation_attack150.log,Log Error (Result Not Found),
151,/usr/sbin/capsh -,Capsh_Shell_Invocation_attack151.log,Log Error (Result Not Found),
152,/usr/sbin/capsh --drop=,Capsh_Shell_Invocation_attack152.log,Log Error (Result Not Found),
153,/usr/sbin/capsh --print,Capsh_Shell_Invocation_attack153.log,Log Error (Result Not Found),
154,/usr/sbin/capsh --decode=,Capsh_Shell_Invocation_attack154.log,Log Error (Result Not Found),
155,/usr/sbin/capsh -c,Capsh_Shell_Invocation_attack155.log,Log Error (Result Not Found),
156,/usr/sbin/capsh --getuid,Capsh_Shell_Invocation_attack156.log,Log Error (Result Not Found),
157,/usr/sbin/capsh --getgid,Capsh_Shell_Invocation_attack157.log,Log Error (Result Not Found),
158,/usr/sbin/capsh --user,Capsh_Shell_Invocation_attack158.log,Log Error (Result Not Found),
159,/usr/sbin/capsh --uid,Capsh_Shell_Invocation_attack159.log,Log Error (Result Not Found),
160,/usr/sbin/capsh --groups,Capsh_Shell_Invocation_attack160.log,Log Error (Result Not Found),
161,/usr/sbin/capsh --help,Capsh_Shell_Invocation_attack161.log,Log Error (Result Not Found),
162,/usr/sbin/capsh --version,Capsh_Shell_Invocation_attack162.log,Log Error (Result Not Found),
163,capsh --getuid,Capsh_Shell_Invocation_attack163.log,Log Error (Result Not Found),
164,capsh --getgid,Capsh_Shell_Invocation_attack164.log,Log Error (Result Not Found),
165,capsh --groups,Capsh_Shell_Invocation_attack165.log,Log Error (Result Not Found),
166,capsh --drop,Capsh_Shell_Invocation_attack166.log,Log Error (Result Not Found),
167,capsh -c,Capsh_Shell_Invocation_attack167.log,Log Error (Result Not Found),
168,capsh --securebits,Capsh_Shell_Invocation_attack168.log,Log Error (Result Not Found),
169,capsh --caps,Capsh_Shell_Invocation_attack169.log,Log Error (Result Not Found),
170,capsh --inh,Capsh_Shell_Invocation_attack170.log,Log Error (Result Not Found),
171,capsh --ambient,Capsh_Shell_Invocation_attack171.log,Log Error (Result Not Found),
172,capsh --keep,Capsh_Shell_Invocation_attack172.log,Log Error (Result Not Found),
173,capsh --uid=0,Capsh_Shell_Invocation_attack173.log,Log Error (Result Not Found),
174,capsh --gid=0,Capsh_Shell_Invocation_attack174.log,Log Error (Result Not Found),
175,capsh --login,Capsh_Shell_Invocation_attack175.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
176,capsh --shell,Capsh_Shell_Invocation_attack176.log,Log Error (Result Not Found),
177,capsh --fork,Capsh_Shell_Invocation_attack177.log,Log Error (Result Not Found),
178,capsh --chroot,Capsh_Shell_Invocation_attack178.log,Log Error (Result Not Found),
179,capsh --mount,Capsh_Shell_Invocation_attack179.log,Log Error (Result Not Found),
180,capsh --no-drop,Capsh_Shell_Invocation_attack180.log,Log Error (Result Not Found),
181,- /usr/sbin/capsh,Capsh_Shell_Invocation_attack181.log,Log Error (Result Not Found),
182,capsh -- /usr/sbin,Capsh_Shell_Invocation_attack182.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
183,/capsh -- /usr/sbin,Capsh_Shell_Invocation_attack183.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
184,/usr/sbin/-- capsh,Capsh_Shell_Invocation_attack184.log,Log Error (Result Not Found),
185,- capsh /usr/sbin,Capsh_Shell_Invocation_attack185.log,Log Error (Result Not Found),
186,capsh /usr/sbin --,Capsh_Shell_Invocation_attack186.log,Trigger: Capsh Shell Invocation - Linux,Syslog Clearing or Removal Via System Utilities | Capsh Shell Invocation - Linux
187,/usr/sbin/capsh--,Capsh_Shell_Invocation_attack187.log,Log Error (Result Not Found),
188,/usr/sbin -- capsh,Capsh_Shell_Invocation_attack188.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
189,capsh /-- /usr/sbin,Capsh_Shell_Invocation_attack189.log,Log Error (Result Not Found),
190,/-- /usr/sbin capsh,Capsh_Shell_Invocation_attack190.log,Log Error (Result Not Found),
191,-/usr/sbin capsh,Capsh_Shell_Invocation_attack191.log,Log Error (Result Not Found),
192,/usr/sbin --capsh,Capsh_Shell_Invocation_attack192.log,Log Error (Result Not Found),
193,-/capsh /usr/sbin,Capsh_Shell_Invocation_attack193.log,Log Error (Result Not Found),
194,capsh --usr/sbin/,Capsh_Shell_Invocation_attack194.log,Log Error (Result Not Found),
195,- /sbin/usr capsh,Capsh_Shell_Invocation_attack195.log,Log Error (Result Not Found),
196,/usr/sbin capsh --,Capsh_Shell_Invocation_attack196.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
197,- /usr/sbin capsh,Capsh_Shell_Invocation_attack197.log,Log Error (Result Not Found),
198,capsh /usr/sbin/ --,Capsh_Shell_Invocation_attack198.log,Trigger: Capsh Shell Invocation - Linux,Syslog Clearing or Removal Via System Utilities | Capsh Shell Invocation - Linux
199,/usr/sbin/ -- capsh,Capsh_Shell_Invocation_attack199.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
200,-capsh /usr/sbin,Capsh_Shell_Invocation_attack200.log,Log Error (Result Not Found),
201,/usr/sbin capsh--,Capsh_Shell_Invocation_attack201.log,Log Error (Result Not Found),
202,capsh --/usr/sbin,Capsh_Shell_Invocation_attack202.log,Log Error (Result Not Found),
203,/usr/sbin-- capsh,Capsh_Shell_Invocation_attack203.log,Log Error (Result Not Found),
204,/sbin/usr capsh --,Capsh_Shell_Invocation_attack204.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
205,/capsh /usr/sbin --,Capsh_Shell_Invocation_attack205.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
206,/usr/sbin/capsh --shell,Capsh_Shell_Invocation_attack206.log,Log Error (Result Not Found),
207,/usr/sbin/capsh shell --,Capsh_Shell_Invocation_attack207.log,Trigger: Capsh Shell Invocation - Linux,Syslog Clearing or Removal Via System Utilities | Capsh Shell Invocation - Linux
208,-shell /usr/sbin/capsh,Capsh_Shell_Invocation_attack208.log,Log Error (Result Not Found),
209,capsh /usr/sbin --shell,Capsh_Shell_Invocation_attack209.log,Log Error (Result Not Found),
210,/usr/sbin --shell capsh,Capsh_Shell_Invocation_attack210.log,Log Error (Result Not Found),
211,/usr/sbin -- capsh --,Capsh_Shell_Invocation_attack211.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
212,- /usr/sbin -- capsh,Capsh_Shell_Invocation_attack212.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
213,capsh -- -- /usr/sbin,Capsh_Shell_Invocation_attack213.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
214,/usr/sbin -- -- capsh,Capsh_Shell_Invocation_attack214.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
215,- capsh -- /usr/sbin,Capsh_Shell_Invocation_attack215.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
216,/usr/sbin capsh -- --,Capsh_Shell_Invocation_attack216.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
217,- /usr/sbin capsh --,Capsh_Shell_Invocation_attack217.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
218,-capsh -- /usr/sbin,Capsh_Shell_Invocation_attack218.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
219,- /usr/sbin/capsh,Capsh_Shell_Invocation_attack219.log,Log Error (Result Not Found),
220,/usr/sbin/capsh --login,Capsh_Shell_Invocation_attack220.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
221,-login /usr/sbin/capsh,Capsh_Shell_Invocation_attack221.log,Log Error (Result Not Found),
222,capsh /usr/sbin --login,Capsh_Shell_Invocation_attack222.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
223,/usr/sbin capsh --login,Capsh_Shell_Invocation_attack223.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
224,/usr/sbin --login capsh,Capsh_Shell_Invocation_attack224.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
225,/usr/sbin -- capsh --login,Capsh_Shell_Invocation_attack225.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
226,-login capsh /usr/sbin,Capsh_Shell_Invocation_attack226.log,Log Error (Result Not Found),
227,- -- /usr/sbin/capsh,Capsh_Shell_Invocation_attack227.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
228,- /usr/sbin --login capsh,Capsh_Shell_Invocation_attack228.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
229,- capsh /usr/sbin --login,Capsh_Shell_Invocation_attack229.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
230,capsh --login -- /usr/sbin,Capsh_Shell_Invocation_attack230.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
231,/usr/sbin -- capsh --shell,Capsh_Shell_Invocation_attack231.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
232,/usr/sbin capsh --shell --,Capsh_Shell_Invocation_attack232.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
233,-shell -- /usr/sbin capsh,Capsh_Shell_Invocation_attack233.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
234,capsh /usr/sbin -- --shell,Capsh_Shell_Invocation_attack234.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
235,/usr/sbin --shell -- capsh,Capsh_Shell_Invocation_attack235.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
236,- /usr/sbin/capsh --shell,Capsh_Shell_Invocation_attack236.log,Log Error (Result Not Found),
237,-capsh /usr/sbin --shell,Capsh_Shell_Invocation_attack237.log,Log Error (Result Not Found),
238,-shell /usr/sbin capsh --,Capsh_Shell_Invocation_attack238.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
