ID,Command,Log File,Result,All Detected Rules
29,"crontab -l > /tmp/.discov""ery_cron"" && cat /tmp/.discov""ery_cron""",Crontab_Enumeration_attack29.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
30,"crontab -l > /tmp/.d""iscov""ery_cron && cat /tmp/.d""iscov""ery_cron",Crontab_Enumeration_attack30.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
31,"crontab -l > /tmp/.disc""o""very_cron && cat /tmp/.disc""o""very_cron",Crontab_Enumeration_attack31.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
32,"crontab -l > /tmp/.discov""er""y_cron && cat /tmp/.discov""er""y_cron",Crontab_Enumeration_attack32.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
33,"crontab -l > /tmp/.d""i""sc""overy_cron"" && cat /tmp/.d""i""sc""overy_cron""",Crontab_Enumeration_attack33.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
34,"crontab -l > /tmp/.disco""very""_cron && cat /tmp/.disco""very""_cron",Crontab_Enumeration_attack34.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
35,"crontab -l > /tmp/.dis""cov""ery_cron && cat /tmp/.dis""cov""ery_cron",Crontab_Enumeration_attack35.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
36,"crontab -l > /tmp/.discov""ery""_""cron"" && cat /tmp/.discov""ery""_""cron""",Crontab_Enumeration_attack36.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
37,"crontab -l > /tmp/.d""iscove""ry_cron && cat /tmp/.d""iscove""ry_cron",Crontab_Enumeration_attack37.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
38,"crontab -l > /tmp/.di""scov""ery_cron && cat /tmp/.di""scov""ery_cron",Crontab_Enumeration_attack38.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
39,"crontab -l > /tmp/.discovery_cron && cat /tmp/.disco""very_c""ron",Crontab_Enumeration_attack39.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
40,"crontab -l > /tmp/.discovery_cron && cat /tmp/.disc""overy_cr""on",Crontab_Enumeration_attack40.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
41,"crontab -l > /tmp/.dis""c""overy_cron && cat /tmp/.dis""c""overy_cron",Crontab_Enumeration_attack41.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
42,"crontab -l > /tmp/.disc""ov""ery_cron && cat /tmp/.disc""ov""ery_cron",Crontab_Enumeration_attack42.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
43,"crontab -l > /tmp/.disc""overy_cron"" && cat /tmp/.disc""overy_cron""",Crontab_Enumeration_attack43.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
44,"crontab -l > /tmp/.discovery_cron && cat /tmp/.disco""very_c""ron",Crontab_Enumeration_attack44.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
45,"crontab -l > /tmp/.discovery_cron && cat /tmp/.d""i""scovery""_""cron",Crontab_Enumeration_attack45.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
46,"crontab -l > /tmp/.d""isc""ov""ery_cron"" && cat /tmp/.d""isc""ov""ery_cron""",Crontab_Enumeration_attack46.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
47,"crontab -l > /tmp/.dis""cove""ry_cron && cat /tmp/.dis""cove""ry_cron",Crontab_Enumeration_attack47.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
48,"crontab -l > /tmp/.discove""ry""cron && cat /tmp/.discove""ry""cron",Crontab_Enumeration_attack48.log,Trigger: Crontab Enumeration,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory | Crontab Enumeration
49,"crontab -l > /tmp/.dis""covery_cron"" && cat /tmp/.dis""covery_cron""",Crontab_Enumeration_attack49.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
50,"crontab -l > /tmp/.d""iscov""ery_cron && cat /tmp/.d""iscov""ery_cron",Crontab_Enumeration_attack50.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
51,"crontab -l > /tmp/.d""i""sco""v""ery_cron && cat /tmp/.d""i""sco""v""ery_cron",Crontab_Enumeration_attack51.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
52,"crontab -l > /tmp/.dis""cov""ery""_""cron && cat /tmp/.dis""cov""ery""_""cron",Crontab_Enumeration_attack52.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
53,"crontab -l > /tmp/.dis""covery""c""ron && cat /tmp/.dis""covery""c""ron",Crontab_Enumeration_attack53.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
54,"crontab -l > /tmp/.d""isco""very_cron && cat /tmp/.d""isco""very_cron",Crontab_Enumeration_attack54.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
55,"crontab -l > /tmp/.disc""overy_cr""on && cat /tmp/.disc""overy_cr""on",Crontab_Enumeration_attack55.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
56,"crontab -l > /tmp/.disc""o""very""_""cron && cat /tmp/.disc""o""very""_""cron",Crontab_Enumeration_attack56.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
57,"crontab -l > /tmp/.dis""co""very_cr""on && cat /tmp/.dis""co""very_cr""on",Crontab_Enumeration_attack57.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
58,"crontab -l > /tmp/.discov""e""ry_cr""on && cat /tmp/.discov""e""ry_cr""on",Crontab_Enumeration_attack58.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
59,"crontab -l > /tmp/.d""i""sc""ov""ery_cron && cat /tmp/.d""i""sc""ov""ery_cron",Crontab_Enumeration_attack59.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
60,"crontab -l > /tmp/.discov""ery_cron"" && cat /tmp/.discov""ery_cron""",Crontab_Enumeration_attack60.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
61,crontab --list > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack61.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
62,crontab --l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack62.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
63,crontab --ls > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack63.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
64,crontab /l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack64.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
65,crontab --show > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack65.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
66,crontab -list > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack66.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
67,crontab --dump > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack67.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
68,crontab --view > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack68.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
69,crontab --display > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack69.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
70,crontab -print > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack70.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
71,crontab -ls > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack71.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
72,crontab --output > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack72.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
73,crontab -d > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack73.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
74,crontab -read > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack74.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
75,crontab --export > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack75.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
76,crontab -show > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack76.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
77,crontab --extract > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack77.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
78,crontab -output > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack78.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
79,crontab --dump-cron > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack79.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
80,crontab --get > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack80.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
81,crontab -extract > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack81.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
82,crontab --print-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack82.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
83,crontab -cron-list > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack83.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
84,crontab --crons > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack84.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
85,crontab -joblist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack85.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
86,crontab --jobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack86.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
87,crontab --ls-jobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack87.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
88,crontab -schedule > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack88.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
89,crontab --list-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack89.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
90,crontab -getlist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack90.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
91,crontab --show-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack91.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
92,crontab -get > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack92.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
93,crontab --retrieve > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack93.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
94,crontab -query > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack94.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
95,crontab -view-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack95.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
96,crontab -dumpall > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack96.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
97,crontab --printlist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack97.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
98,crontab -retrieve-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack98.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
99,crontab -listall > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack99.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
100,crontab --joblist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack100.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
101,crontab -extractall > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack101.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
102,crontab -readout > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack102.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
103,crontab --cronjobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack103.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
104,crontab --display-all > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack104.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
105,crontab -config > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack105.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
106,crontab --dump_jobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack106.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
107,crontab --tasklist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack107.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
108,crontab -pull > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack108.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
109,crontab --load > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack109.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
110,crontab -cronout > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack110.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
111,crontab --read-jobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack111.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
112,crontab -jobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack112.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
113,crontab --showcrons > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack113.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
114,crontab -crontabs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack114.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
115,crontab -readconfig > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack115.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
116,crontab --configlist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack116.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
117,crontab --show-config > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack117.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
118,crontab -tlist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack118.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
119,crontab --timelist > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack119.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
120,crontab -outjobs > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack120.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
121,crontab -l> /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack121.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
122,crontab -l>/tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack122.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
123,crontab -l >/tmp/.discovery_cron&&cat /tmp/.discovery_cron,Crontab_Enumeration_attack123.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
124,crontab-l > /tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack124.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
125,crontab-l>/tmp/.discovery_cron && cat /tmp/.discovery_cron,Crontab_Enumeration_attack125.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
