ID,Command,Log File,Result,All Detected Rules
39,flock -u / /bin/./sh,Shel_Execution_via_Flock_attack39.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
40,flock -u / /b''in/sh,Shel_Execution_via_Flock_attack40.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
41,flock -u / /bi''n/sh,Shel_Execution_via_Flock_attack41.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
42,flock -u / /bin/s'h',Shel_Execution_via_Flock_attack42.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
43,"flock -u / /bin/s""h""'",Shel_Execution_via_Flock_attack43.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
44,flock -u / /bin//s'h',Shel_Execution_via_Flock_attack44.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
45,"flock -u / /b""in/sh""",Shel_Execution_via_Flock_attack45.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
46,flock -u / /b'in/sh',Shel_Execution_via_Flock_attack46.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
47,"flock -u / /bi'n/s""h""",Shel_Execution_via_Flock_attack47.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
48,"flock -u / /bin/s""h\",Shel_Execution_via_Flock_attack48.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
49,"flock -u / /bin\s""h""",Shel_Execution_via_Flock_attack49.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
50,flock -u / /bin\s\h,Shel_Execution_via_Flock_attack50.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
51,flock -u / /b\in\sh,Shel_Execution_via_Flock_attack51.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
52,flock -u / /bin/s\h\,Shel_Execution_via_Flock_attack52.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
53,"flock -u / /bi""n""/s'h'",Shel_Execution_via_Flock_attack53.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
54,"flock -u / /bin/s""h""\",Shel_Execution_via_Flock_attack54.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
55,"flock -u / /bin/s""h""",Shel_Execution_via_Flock_attack55.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
56,flock -u / /bi'n/./sh,Shel_Execution_via_Flock_attack56.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
57,"flock -u / /bi""n""/./sh",Shel_Execution_via_Flock_attack57.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
58,flock -u / /bin/.//sh,Shel_Execution_via_Flock_attack58.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
59,"flock -u / /bi""""n/s""""h",Shel_Execution_via_Flock_attack59.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
60,"flock -u / /""b""""in""/""sh""",Shel_Execution_via_Flock_attack60.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
61,flock --unlock / /bin/sh,Shel_Execution_via_Flock_attack61.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
62,flock -s / /bin/sh,Shel_Execution_via_Flock_attack62.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
63,flock --shared / /bin/sh,Shel_Execution_via_Flock_attack63.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
64,flock -x / /bin/sh,Shel_Execution_via_Flock_attack64.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
65,flock --exclusive / /bin/sh,Shel_Execution_via_Flock_attack65.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
66,flock -n -x / /bin/sh,Shel_Execution_via_Flock_attack66.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
67,flock --nonblock --exclusive / /bin/sh,Shel_Execution_via_Flock_attack67.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
68,flock -n --exclusive / /bin/sh,Shel_Execution_via_Flock_attack68.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
69,flock --exclusive -n / /bin/sh,Shel_Execution_via_Flock_attack69.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
70,flock --shared -n / /bin/sh,Shel_Execution_via_Flock_attack70.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
71,flock --nonblock -s / /bin/sh,Shel_Execution_via_Flock_attack71.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
72,flock -s -n / /bin/sh,Shel_Execution_via_Flock_attack72.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
73,"flock /bin/sh -c ""echo 1"" & flock --exclusive /bin/sh",Shel_Execution_via_Flock_attack73.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
74,flock -E 0 / /bin/sh,Shel_Execution_via_Flock_attack74.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
75,flock --conflict-exit-code=0 / /bin/sh,Shel_Execution_via_Flock_attack75.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
76,flock -w 0 / /bin/sh,Shel_Execution_via_Flock_attack76.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
77,flock --timeout=0 / /bin/sh,Shel_Execution_via_Flock_attack77.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
78,flock -x -w 0 / /bin/sh,Shel_Execution_via_Flock_attack78.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
79,flock --exclusive --timeout=0 / /bin/sh,Shel_Execution_via_Flock_attack79.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
80,flock -s -w 0 / /bin/sh,Shel_Execution_via_Flock_attack80.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
81,flock --shared --timeout=0 / /bin/sh,Shel_Execution_via_Flock_attack81.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
82,flock --verbose -x / /bin/sh,Shel_Execution_via_Flock_attack82.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
83,flock -v -x / /bin/sh,Shel_Execution_via_Flock_attack83.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
84,flock --verbose --exclusive / /bin/sh,Shel_Execution_via_Flock_attack84.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
85,flock --verbose --shared / /bin/sh,Shel_Execution_via_Flock_attack85.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
86,flock --verbose --unlock / /bin/sh,Shel_Execution_via_Flock_attack86.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
87,flock -s --verbose / /bin/sh,Shel_Execution_via_Flock_attack87.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
88,flock -x --verbose / /bin/sh,Shel_Execution_via_Flock_attack88.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
89,flock --shared /bin/bash,Shel_Execution_via_Flock_attack89.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
90,flock --exclusive /bin/sh,Shel_Execution_via_Flock_attack90.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
91,flock --unlock /bin /bin/sh,Shel_Execution_via_Flock_attack91.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
92,flock --unlock /tmp /bin/sh,Shel_Execution_via_Flock_attack92.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
93,flock --unlock /dev/null /bin/sh,Shel_Execution_via_Flock_attack93.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
94,flock --unlock /proc/self /bin/sh,Shel_Execution_via_Flock_attack94.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
95,flock --unlock /etc/passwd /bin/sh,Shel_Execution_via_Flock_attack95.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
96,flock -u /dev/shm /bin/sh,Shel_Execution_via_Flock_attack96.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
97,flock --unlock /run/lock /bin/sh,Shel_Execution_via_Flock_attack97.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
98,flock -x /dev/zero /bin/sh,Shel_Execution_via_Flock_attack98.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
99,flock --exclusive /etc/hosts /bin/sh,Shel_Execution_via_Flock_attack99.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
100,flock --shared /tmp/lockfile /bin/sh,Shel_Execution_via_Flock_attack100.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
101,flock -s /dev/random /bin/sh,Shel_Execution_via_Flock_attack101.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
102,flock --shared /proc/version /bin/sh,Shel_Execution_via_Flock_attack102.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
103,flock --exclusive /run/shm/lock /bin/sh,Shel_Execution_via_Flock_attack103.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
104,flock -s /tmp/.X11-unix /bin/sh,Shel_Execution_via_Flock_attack104.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
105,flock --unlock /var/tmp /bin/sh,Shel_Execution_via_Flock_attack105.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
106,flock --exclusive /var/log /bin/sh,Shel_Execution_via_Flock_attack106.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
107,flock --unlock /var/run /bin/sh,Shel_Execution_via_Flock_attack107.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
108,flock --unlock /lib/modules /bin/sh,Shel_Execution_via_Flock_attack108.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
109,flock -x /home/user /bin/sh,Shel_Execution_via_Flock_attack109.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
110,flock --shared /etc/group /bin/sh,Shel_Execution_via_Flock_attack110.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
111,flock -s /etc/shadow /bin/sh,Shel_Execution_via_Flock_attack111.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
112,flock --unlock $(mktemp) /bin/sh,Shel_Execution_via_Flock_attack112.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
113,flock -u $(mktemp -u) /bin/sh,Shel_Execution_via_Flock_attack113.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
114,flock --unlock /bin/sh -c true; /bin/sh,Shel_Execution_via_Flock_attack114.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
115,"flock -x /bin/sh -c "":""; /bin/sh",Shel_Execution_via_Flock_attack115.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
116,flock -s /etc/hostname /bin/sh,Shel_Execution_via_Flock_attack116.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
117,flock -x /etc/issue /bin/sh,Shel_Execution_via_Flock_attack117.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
118,flock -s /etc/motd /bin/sh,Shel_Execution_via_Flock_attack118.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
119,flock --exclusive /proc/cpuinfo /bin/sh,Shel_Execution_via_Flock_attack119.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
120,flock --shared /proc/meminfo /bin/sh,Shel_Execution_via_Flock_attack120.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
121,flock --unlock /bin /bin/sh,Shel_Execution_via_Flock_attack121.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
122,flock --unlock /tmp /bin/sh,Shel_Execution_via_Flock_attack122.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
123,flock --unlock /dev/null /bin/sh,Shel_Execution_via_Flock_attack123.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
124,flock --unlock /proc/self /bin/sh,Shel_Execution_via_Flock_attack124.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
125,flock --unlock /etc/passwd /bin/sh,Shel_Execution_via_Flock_attack125.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
126,flock -u /dev/shm /bin/sh,Shel_Execution_via_Flock_attack126.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
127,flock --unlock /run/lock /bin/sh,Shel_Execution_via_Flock_attack127.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
128,flock -x /dev/zero /bin/sh,Shel_Execution_via_Flock_attack128.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
129,flock --exclusive /etc/hosts /bin/sh,Shel_Execution_via_Flock_attack129.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
130,flock --shared /tmp/lockfile /bin/sh,Shel_Execution_via_Flock_attack130.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
131,flock -s /dev/random /bin/sh,Shel_Execution_via_Flock_attack131.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
132,flock --shared /proc/version /bin/sh,Shel_Execution_via_Flock_attack132.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
133,flock --exclusive /run/shm/lock /bin/sh,Shel_Execution_via_Flock_attack133.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
134,flock -s /tmp/.X11-unix /bin/sh,Shel_Execution_via_Flock_attack134.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
135,flock --unlock /var/tmp /bin/sh,Shel_Execution_via_Flock_attack135.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
136,flock --exclusive /var/log /bin/sh,Shel_Execution_via_Flock_attack136.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
137,flock --unlock /var/run /bin/sh,Shel_Execution_via_Flock_attack137.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
138,flock --unlock /lib/modules /bin/sh,Shel_Execution_via_Flock_attack138.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
139,flock -x /home/user /bin/sh,Shel_Execution_via_Flock_attack139.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
140,flock --shared /etc/group /bin/sh,Shel_Execution_via_Flock_attack140.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
141,flock -s /etc/shadow /bin/sh,Shel_Execution_via_Flock_attack141.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
142,flock --unlock $(mktemp) /bin/sh,Shel_Execution_via_Flock_attack142.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
143,flock -u $(mktemp -u) /bin/sh,Shel_Execution_via_Flock_attack143.log,Bypass Target Rule,Shell Execution via Flock - Linux | Syslog Clearing or Removal Via System Utilities
144,flock --unlock /bin/sh -c true; /bin/sh,Shel_Execution_via_Flock_attack144.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
145,"flock -x /bin/sh -c "":""; /bin/sh",Shel_Execution_via_Flock_attack145.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
146,flock -s /etc/hostname /bin/sh,Shel_Execution_via_Flock_attack146.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
147,flock -x /etc/issue /bin/sh,Shel_Execution_via_Flock_attack147.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
148,flock -s /etc/motd /bin/sh,Shel_Execution_via_Flock_attack148.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
149,flock --exclusive /proc/cpuinfo /bin/sh,Shel_Execution_via_Flock_attack149.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
150,flock --shared /proc/meminfo /bin/sh,Shel_Execution_via_Flock_attack150.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
151,flock / /bin/sh,Shel_Execution_via_Flock_attack151.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
152,flock / /bin/bash,Shel_Execution_via_Flock_attack152.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
153,flock / /bin/dash,Shel_Execution_via_Flock_attack153.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
154,flock / /bin/zsh,Shel_Execution_via_Flock_attack154.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
155,flock / /bin/fish,Shel_Execution_via_Flock_attack155.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
156,flock / /usr/bin/sh,Shel_Execution_via_Flock_attack156.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
157,flock / /usr/bin/bash,Shel_Execution_via_Flock_attack157.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
158,flock / /usr/bin/dash,Shel_Execution_via_Flock_attack158.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
159,flock / /usr/bin/zsh,Shel_Execution_via_Flock_attack159.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
160,flock / /usr/bin/fish,Shel_Execution_via_Flock_attack160.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
161,flock / -- /bin/sh,Shel_Execution_via_Flock_attack161.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
162,flock / -- /bin/bash,Shel_Execution_via_Flock_attack162.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
163,flock / -- /bin/dash,Shel_Execution_via_Flock_attack163.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
164,flock / -- /bin/zsh,Shel_Execution_via_Flock_attack164.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
165,flock / -- /bin/fish,Shel_Execution_via_Flock_attack165.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
166,flock -x / /bin/sh,Shel_Execution_via_Flock_attack166.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
167,flock -x / /bin/bash,Shel_Execution_via_Flock_attack167.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
168,flock -x / /bin/dash,Shel_Execution_via_Flock_attack168.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
169,flock -x / /bin/zsh,Shel_Execution_via_Flock_attack169.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
170,flock -x / /bin/fish,Shel_Execution_via_Flock_attack170.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
171,flock -n / /bin/sh,Shel_Execution_via_Flock_attack171.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
172,flock -n / /bin/bash,Shel_Execution_via_Flock_attack172.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
173,flock -xn / /bin/sh,Shel_Execution_via_Flock_attack173.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
174,flock -nx / /bin/bash,Shel_Execution_via_Flock_attack174.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
175,flock -x -n / /bin/sh,Shel_Execution_via_Flock_attack175.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
176,flock -n -x / /bin/bash,Shel_Execution_via_Flock_attack176.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
177,flock --exclusive / /bin/sh,Shel_Execution_via_Flock_attack177.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
178,flock --exclusive / /bin/bash,Shel_Execution_via_Flock_attack178.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
179,flock -- /usr/bin/sh,Shel_Execution_via_Flock_attack179.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
180,flock -xn / -- /bin/sh,Shel_Execution_via_Flock_attack180.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
181,flock /bin /bin/sh,Shel_Execution_via_Flock_attack181.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
182,flock -x /tmp/lockfile /bin/sh,Shel_Execution_via_Flock_attack182.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
183,flock -x /tmp/lockfile -- /bin/sh,Shel_Execution_via_Flock_attack183.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
184,flock --timeout 5 / /bin/sh,Shel_Execution_via_Flock_attack184.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
185,flock --nonblock / /bin/sh,Shel_Execution_via_Flock_attack185.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
186,flock --conflict-exit-code 99 / /bin/sh,Shel_Execution_via_Flock_attack186.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
187,flock -E 1 / /bin/sh,Shel_Execution_via_Flock_attack187.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
188,flock -x /var/lock/lockfile /bin/sh,Shel_Execution_via_Flock_attack188.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
189,flock /dev/shm/lock /bin/sh,Shel_Execution_via_Flock_attack189.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
190,flock /tmp/.X11-lock /bin/sh,Shel_Execution_via_Flock_attack190.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities | Execution Of Script Located In Potentially Suspicious Directory
191,flock /etc/passwd /bin/sh,Shel_Execution_via_Flock_attack191.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
192,flock -x -n /etc/hosts /bin/sh,Shel_Execution_via_Flock_attack192.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
193,flock -- /usr/bin/bash,Shel_Execution_via_Flock_attack193.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
