ID,Command,Log File,Result,All Detected Rules
26,"FIND_CMD=""find""; $FIND_CMD /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack26.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
27,"eval_cmd=""fi""""nd""; $eval_cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack27.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
28,"x=""f""; y=""i""; z=""nd""; $x$y$z /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack28.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
29,"cmd1=""find""; nohup $cmd1 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null &",File_and_Directory_Discovery_attack29.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Nohup Execution | File and Directory Discovery - Linux
30,"cmd=$(echo find); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack30.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
31,"c='fi'; d='nd'; $c$d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack31.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
32,"fn=""find""; $fn /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack32.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
33,"COMMAND=find; $COMMAND /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack33.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
34,"FIND=find; $FIND /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack34.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
35,"cmd_var=""find""; $cmd_var /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack35.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
36,"func(){ find ""$@""; }; func /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack36.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
37,"type=""find""; $type /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack37.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
38,"c=""f""; d=""i""; e=""n""; f=""d""; $c$d$e$f /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack38.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
39,"VAR1=""fi""; VAR2=""nd""; $VAR1$VAR2 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack39.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
40,"f_cmd=""f""""i""""n""""d""; $f_cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack40.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
41,"eval ""f""""ind"" /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack41.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
42,"eval $(echo find) /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack42.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
43,"eval_cmd=""find""; eval $eval_cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack43.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
44,"cmd=$(printf ""%s"" find); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack44.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
45,"F=""fi""; N=""nd""; $F$N /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack45.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
46,"__cmd__=""find""; $__cmd__ /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack46.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
47,"command_var=""f""""i""""nd""; $command_var /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack47.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
48,"cmd=fi; cmd=$cmd""nd""; $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack48.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
49,"f1=""f""; f2=""i""; f3=""nd""; $f1$f2$f3 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack49.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
50,"CMD=""f""""ind""; $CMD /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack50.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
51,"cmd=$(echo -n f; echo ind); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack51.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
52,"fnd=""f""; fnd=$fnd""i""""n""""d""; $fnd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack52.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
53,"cmd_part1=""fi""; cmd_part2=""nd""; $cmd_part1$cmd_part2 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack53.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
54,"export cmd_find=""find""; $cmd_find /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack54.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
55,"read f <<< ""find""; $f /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack55.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
56,"IFS=, read -r cmd <<< ""find""; $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack56.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
57,"find_alias=""f""""i""""nd""; $find_alias /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack57.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
58,"cmds=(""find""); ${cmds[0]} /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack58.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
59,"CMD1=""f""; CMD2=""ind""; $CMD1$CMD2 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack59.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
60,"C1=""f""; C2=""i""; C3=""n""; C4=""d""; $C1$C2$C3$C4 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack60.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
61,"eval_cmd=$(echo ""find""); $eval_cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack61.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
62,"cmd=$(cut -d: -f1 <<< ""find:dummy""); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack62.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
63,"cmdname=$(printf 'f%s' 'ind'); $cmdname /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack63.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
64,"F1=$(echo f); F2=ind; $F1$F2 /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack64.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
65,"a=""f""; b=""i""; c=""n""; d=""d""; $a$b$c$d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack65.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
66,"cmd_func(){ command find ""$@""; }; cmd_func /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack66.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
67,"command_var_name=""find""; eval ""$command_var_name /etc -maxdepth 2 -name \""*.conf\"" 2>/dev/null""",File_and_Directory_Discovery_attack67.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
68,"cmd_name=""f""; cmd_name=${cmd_name}ind; $cmd_name /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack68.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
69,"v1=fi; v2=nd; v=$v1$v2; $v /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack69.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
70,"x=""f""; y=""ind""; xy=$x$y; $xy /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack70.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
71,"eval $(echo cmd=find); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack71.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
72,"a=find; $a /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack72.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
73,"cmd=$(basename $(which find)); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack73.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
74,"cmd=fi; cmd=$cmd$(echo nd); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack74.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
75,"read cmd <<< $(echo find); $cmd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack75.log,Bypass Target Rule,Syslog Clearing or Removal Via System Utilities
76,"f=""f""; i=""i""; n=""n""; d=""d""; $f$i$n$d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack76.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
77,"/usr/bin/f??d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack77.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
78,"/usr/bin/f*n? /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack78.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
79,"/usr/bin/f*d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack79.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
80,"/bin/f??d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack80.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
81,"/bin/f*d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack81.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
82,"/usr/bin/*ind /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack82.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
83,"/usr/bin/f?nd /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack83.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
84,"/usr/bin/fi*d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack84.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
85,"/usr/bin/fi?d /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack85.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
86,"/usr/bin/?ind /etc -maxdepth 2 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack86.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
87,"find /etc -name ""*.conf"" -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack87.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
88,"find /etc -name ""*.conf"" 2>/dev/null -maxdepth 2",File_and_Directory_Discovery_attack88.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
89,"find /etc 2>/dev/null -name ""*.conf"" -maxdepth 2",File_and_Directory_Discovery_attack89.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
90,"find /etc -maxdepth 2 2>/dev/null -name ""*.conf""",File_and_Directory_Discovery_attack90.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
91,"find /etc 2>/dev/null -maxdepth 2 -name ""*.conf""",File_and_Directory_Discovery_attack91.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
92,"find /etc -maxdepth 2 -name ""*.conf""",File_and_Directory_Discovery_attack92.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
93,"find /etc -name ""*.conf"" -maxdepth 2",File_and_Directory_Discovery_attack93.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
94,"find /etc -maxdepth 2 -iname ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack94.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
95,"find /etc -iname ""*.conf"" -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack95.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
96,"find /etc -iname ""*.conf"" 2>/dev/null -maxdepth 2",File_and_Directory_Discovery_attack96.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
97,"find /etc 2>/dev/null -iname ""*.conf"" -maxdepth 2",File_and_Directory_Discovery_attack97.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
98,"find /etc -name ""*.conf"" -printf ""%p\n"" -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack98.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
99,"find /etc -name ""*.conf"" -maxdepth 2 -printf ""%p\n"" 2>/dev/null",File_and_Directory_Discovery_attack99.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
100,"find /etc -name ""*.conf"" -maxdepth 2 2>/dev/null -printf ""%p\n""",File_and_Directory_Discovery_attack100.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
101,"find /etc -maxdepth 2 -name ""*.conf"" -print 2>/dev/null",File_and_Directory_Discovery_attack101.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
102,"find /etc -name ""*.conf"" -print -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack102.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
103,"find /etc -name ""*.conf"" -maxdepth 2 2>/dev/null -print",File_and_Directory_Discovery_attack103.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
104,"find /etc 2>/dev/null -name ""*.conf"" -print -maxdepth 2",File_and_Directory_Discovery_attack104.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
105,"find /etc -name ""*.conf"" -exec echo {} \; -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack105.log,Trigger: File and Directory Discovery - Linux,System Network Discovery - Linux | Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
106,"find /etc -name ""*.conf"" -maxdepth 2 -exec echo {} \; 2>/dev/null",File_and_Directory_Discovery_attack106.log,Trigger: File and Directory Discovery - Linux,System Network Discovery - Linux | Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
107,"find /etc -name ""*.conf"" -maxdepth 2 2>/dev/null -exec echo {} \;",File_and_Directory_Discovery_attack107.log,Trigger: File and Directory Discovery - Linux,System Network Discovery - Linux | Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
108,"find /etc 2>/dev/null -name ""*.conf"" -maxdepth 2 -exec echo {} \;",File_and_Directory_Discovery_attack108.log,Trigger: File and Directory Discovery - Linux,System Network Discovery - Linux | Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
109,"find /etc -name ""*.conf"" -fstype ext4 -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack109.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
110,"find /etc -fstype ext4 -name ""*.conf"" -maxdepth 2 2>/dev/null",File_and_Directory_Discovery_attack110.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
111,"find /etc -maxdepth 2 -fstype ext4 -name ""*.conf"" 2>/dev/null",File_and_Directory_Discovery_attack111.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
112,"find /etc -name ""*.conf"" -maxdepth 2 2>/dev/null -fstype ext4",File_and_Directory_Discovery_attack112.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | File and Directory Discovery - Linux
113,"echo ""ZmluZCAvZXRjIC1tYXhkZXB0aCAyIC1uYW1lICIqLmNvbmYiIDI+L2Rldi9udWxs"" | base64 -d | sh",File_and_Directory_Discovery_attack113.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text | File and Directory Discovery - Linux
114,"echo ""ZmluZCAvZXRjIC1tYXhkZXB0aCAyIC1uYW1lICcqLmNvbmYnIDI+L2Rldi9udWxs"" | base64 -d | sh",File_and_Directory_Discovery_attack114.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text | File and Directory Discovery - Linux
115,"echo ""ZmluZCAvZXRjIC1tYXhkZXB0aCAyIC1uYW1lICcqLmNvbmYnIDI+L2Rldi9udWxs"" | base64 -d | sh",File_and_Directory_Discovery_attack115.log,Trigger: File and Directory Discovery - Linux,Syslog Clearing or Removal Via System Utilities | Linux Base64 Encoded Pipe to Shell | Decode Base64 Encoded Text | File and Directory Discovery - Linux
